time, delta, omega,  eq_t, theta_bus1,  theta_bus3,  V_Bus1,  V_Bus3,  vf,  pm,  p, q 
 1.28400, 1.35596, 1.00023, 0.88575, 0.46038, 0.00000, 1.03679, 1.00000, 1.50719, 0.54054, 0.93941, 0.14150  
 1.28500, 1.35603, 1.00018, 0.88568, 0.46039, 0.00000, 1.03676, 1.00000, 1.50719, 0.54054, 0.93940, 0.14144  
 1.28600, 1.35609, 1.00012, 0.88561, 0.46039, 0.00000, 1.03672, 1.00000, 1.50719, 0.54054, 0.93936, 0.14136  
 1.28700, 1.35612, 1.00007, 0.88554, 0.46038, 0.00000, 1.03669, 1.00000, 1.50719, 0.54054, 0.93930, 0.14129  
 1.28800, 1.35614, 1.00001, 0.88547, 0.46036, 0.00000, 1.03666, 1.00000, 1.50719, 0.54054, 0.93922, 0.14120  
 1.28900, 1.35614, 0.99996, 0.88540, 0.46033, 0.00000, 1.03662, 1.00000, 1.50719, 0.54054, 0.93912, 0.14111  
 1.29000, 1.35611, 0.99991, 0.88533, 0.46028, 0.00000, 1.03659, 1.00000, 1.50719, 0.54054, 0.93899, 0.14102  
 1.29100, 1.35607, 0.99985, 0.88526, 0.46023, 0.00000, 1.03656, 1.00000, 1.50719, 0.54054, 0.93884, 0.14092  
 1.29200, 1.35600, 0.99980, 0.88519, 0.46016, 0.00000, 1.03654, 1.00000, 1.50719, 0.54054, 0.93868, 0.14081  
 1.29300, 1.35591, 0.99975, 0.88511, 0.46008, 0.00000, 1.03651, 1.00000, 1.50719, 0.54054, 0.93849, 0.14070  
 1.29400, 1.35581, 0.99969, 0.88504, 0.45998, 0.00000, 1.03648, 1.00000, 1.50719, 0.54054, 0.93827, 0.14058  
 1.29500, 1.35568, 0.99964, 0.88497, 0.45988, 0.00000, 1.03645, 1.00000, 1.50719, 0.54054, 0.93804, 0.14046  
 1.29600, 1.35553, 0.99958, 0.88490, 0.45976, 0.00000, 1.03643, 1.00000, 1.50719, 0.54054, 0.93778, 0.14033  
 1.29700, 1.35537, 0.99953, 0.88483, 0.45963, 0.00000, 1.03640, 1.00000, 1.50719, 0.54054, 0.93750, 0.14019  
 1.29800, 1.35518, 0.99948, 0.88476, 0.45949, 0.00000, 1.03638, 1.00000, 1.50719, 0.54054, 0.93720, 0.14005  
 1.29900, 1.35497, 0.99942, 0.88469, 0.45934, 0.00000, 1.03636, 1.00000, 1.50719, 0.54054, 0.93688, 0.13991  
 1.30000, 1.35474, 0.99937, 0.88462, 0.45918, 0.00000, 1.03634, 1.00000, 1.50719, 0.54054, 0.93654, 0.13976  
 1.30100, 1.35450, 0.99932, 0.88455, 0.45900, 0.00000, 1.03632, 1.00000, 1.50719, 0.54054, 0.93617, 0.13960  
 1.30200, 1.35423, 0.99926, 0.88448, 0.45881, 0.00000, 1.03630, 1.00000, 1.50719, 0.54054, 0.93579, 0.13944  
 1.30300, 1.35394, 0.99921, 0.88441, 0.45862, 0.00000, 1.03628, 1.00000, 1.50719, 0.54054, 0.93538, 0.13927  
 1.30400, 1.35363, 0.99916, 0.88434, 0.45840, 0.00000, 1.03626, 1.00000, 1.50719, 0.54054, 0.93495, 0.13909  
 1.30500, 1.35330, 0.99910, 0.88427, 0.45818, 0.00000, 1.03624, 1.00000, 1.50719, 0.54054, 0.93450, 0.13892  
 1.30600, 1.35296, 0.99905, 0.88420, 0.45795, 0.00000, 1.03623, 1.00000, 1.50719, 0.54054, 0.93402, 0.13873  
 1.30700, 1.35259, 0.99900, 0.88413, 0.45770, 0.00000, 1.03621, 1.00000, 1.50719, 0.54054, 0.93353, 0.13854  
 1.30800, 1.35220, 0.99894, 0.88406, 0.45745, 0.00000, 1.03620, 1.00000, 1.50719, 0.54054, 0.93301, 0.13834  
 1.30900, 1.35179, 0.99889, 0.88399, 0.45718, 0.00000, 1.03618, 1.00000, 1.50719, 0.54054, 0.93247, 0.13814  
 1.31000, 1.35136, 0.99884, 0.88392, 0.45690, 0.00000, 1.03617, 1.00000, 1.50719, 0.54054, 0.93192, 0.13794  
 1.31100, 1.35091, 0.99878, 0.88385, 0.45660, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.93133, 0.13772  
 1.31200, 1.35045, 0.99873, 0.88378, 0.45630, 0.00000, 1.03615, 1.00000, 1.50719, 0.54054, 0.93073, 0.13751  
 1.31300, 1.34996, 0.99868, 0.88371, 0.45599, 0.00000, 1.03614, 1.00000, 1.50719, 0.54054, 0.93011, 0.13728  
 1.31400, 1.34945, 0.99863, 0.88364, 0.45566, 0.00000, 1.03613, 1.00000, 1.50719, 0.54054, 0.92946, 0.13705  
 1.31500, 1.34892, 0.99857, 0.88357, 0.45532, 0.00000, 1.03612, 1.00000, 1.50719, 0.54054, 0.92880, 0.13682  
 1.31600, 1.34838, 0.99852, 0.88350, 0.45497, 0.00000, 1.03611, 1.00000, 1.50719, 0.54054, 0.92811, 0.13658  
 1.31700, 1.34781, 0.99847, 0.88343, 0.45461, 0.00000, 1.03610, 1.00000, 1.50719, 0.54054, 0.92740, 0.13634  
 1.31800, 1.34722, 0.99842, 0.88336, 0.45424, 0.00000, 1.03609, 1.00000, 1.50719, 0.54054, 0.92667, 0.13609  
 1.31900, 1.34661, 0.99836, 0.88329, 0.45386, 0.00000, 1.03609, 1.00000, 1.50719, 0.54054, 0.92592, 0.13583  
 1.32000, 1.34599, 0.99831, 0.88323, 0.45346, 0.00000, 1.03608, 1.00000, 1.50719, 0.54054, 0.92515, 0.13557  
 1.32100, 1.34534, 0.99826, 0.88316, 0.45306, 0.00000, 1.03608, 1.00000, 1.50719, 0.54054, 0.92435, 0.13530  
 1.32200, 1.34468, 0.99821, 0.88309, 0.45264, 0.00000, 1.03607, 1.00000, 1.50719, 0.54054, 0.92354, 0.13503  
 1.32300, 1.34399, 0.99816, 0.88302, 0.45222, 0.00000, 1.03607, 1.00000, 1.50719, 0.54054, 0.92271, 0.13476  
 1.32400, 1.34329, 0.99811, 0.88296, 0.45178, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.92185, 0.13447  
 1.32500, 1.34256, 0.99805, 0.88289, 0.45133, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.92097, 0.13419  
 1.32600, 1.34182, 0.99800, 0.88282, 0.45087, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.92007, 0.13389  
 1.32700, 1.34106, 0.99795, 0.88275, 0.45040, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.91916, 0.13359  
 1.32800, 1.34028, 0.99790, 0.88269, 0.44991, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.91822, 0.13329  
 1.32900, 1.33947, 0.99785, 0.88262, 0.44942, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.91726, 0.13298  
 1.33000, 1.33865, 0.99780, 0.88255, 0.44892, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.91628, 0.13267  
 1.33100, 1.33782, 0.99775, 0.88249, 0.44840, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.91528, 0.13235  
 1.33200, 1.33696, 0.99770, 0.88242, 0.44788, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.91425, 0.13203  
 1.33300, 1.33608, 0.99765, 0.88236, 0.44734, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.91321, 0.13170  
 1.33400, 1.33518, 0.99760, 0.88229, 0.44679, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.91215, 0.13136  
 1.33500, 1.33427, 0.99755, 0.88223, 0.44624, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.91107, 0.13102  
 1.33600, 1.33333, 0.99750, 0.88216, 0.44567, 0.00000, 1.03607, 1.00000, 1.50719, 0.54054, 0.90997, 0.13068  
 1.33700, 1.33238, 0.99745, 0.88210, 0.44509, 0.00000, 1.03607, 1.00000, 1.50719, 0.54054, 0.90884, 0.13033  
 1.33800, 1.33141, 0.99740, 0.88203, 0.44450, 0.00000, 1.03607, 1.00000, 1.50719, 0.54054, 0.90770, 0.12997  
 1.33900, 1.33042, 0.99735, 0.88197, 0.44390, 0.00000, 1.03607, 1.00000, 1.50719, 0.54054, 0.90654, 0.12961  
 1.34000, 1.32941, 0.99730, 0.88190, 0.44330, 0.00000, 1.03608, 1.00000, 1.50719, 0.54054, 0.90535, 0.12925  
 1.34100, 1.32838, 0.99725, 0.88184, 0.44268, 0.00000, 1.03608, 1.00000, 1.50719, 0.54054, 0.90415, 0.12888  
 1.34200, 1.32733, 0.99720, 0.88178, 0.44205, 0.00000, 1.03609, 1.00000, 1.50719, 0.54054, 0.90293, 0.12850  
 1.34300, 1.32627, 0.99715, 0.88171, 0.44141, 0.00000, 1.03609, 1.00000, 1.50719, 0.54054, 0.90169, 0.12812  
 1.34400, 1.32519, 0.99710, 0.88165, 0.44076, 0.00000, 1.03609, 1.00000, 1.50719, 0.54054, 0.90043, 0.12774  
 1.34500, 1.32408, 0.99705, 0.88159, 0.44010, 0.00000, 1.03610, 1.00000, 1.50719, 0.54054, 0.89914, 0.12735  
 1.34600, 1.32296, 0.99701, 0.88152, 0.43943, 0.00000, 1.03610, 1.00000, 1.50719, 0.54054, 0.89784, 0.12695  
 1.34700, 1.32183, 0.99696, 0.88146, 0.43875, 0.00000, 1.03611, 1.00000, 1.50719, 0.54054, 0.89652, 0.12655  
 1.34800, 1.32067, 0.99691, 0.88140, 0.43806, 0.00000, 1.03611, 1.00000, 1.50719, 0.54054, 0.89518, 0.12615  
 1.34900, 1.31950, 0.99686, 0.88134, 0.43736, 0.00000, 1.03612, 1.00000, 1.50719, 0.54054, 0.89382, 0.12574  
 1.35000, 1.31830, 0.99681, 0.88128, 0.43665, 0.00000, 1.03612, 1.00000, 1.50719, 0.54054, 0.89245, 0.12532  
 1.35100, 1.31709, 0.99677, 0.88122, 0.43594, 0.00000, 1.03612, 1.00000, 1.50719, 0.54054, 0.89105, 0.12490  
 1.35200, 1.31587, 0.99672, 0.88115, 0.43521, 0.00000, 1.03613, 1.00000, 1.50719, 0.54054, 0.88963, 0.12448  
 1.35300, 1.31462, 0.99667, 0.88109, 0.43447, 0.00000, 1.03613, 1.00000, 1.50719, 0.54054, 0.88820, 0.12405  
 1.35400, 1.31336, 0.99662, 0.88103, 0.43373, 0.00000, 1.03614, 1.00000, 1.50719, 0.54054, 0.88674, 0.12361  
 1.35500, 1.31208, 0.99658, 0.88097, 0.43297, 0.00000, 1.03614, 1.00000, 1.50719, 0.54054, 0.88527, 0.12317  
 1.35600, 1.31078, 0.99653, 0.88091, 0.43221, 0.00000, 1.03614, 1.00000, 1.50719, 0.54054, 0.88378, 0.12273  
 1.35700, 1.30946, 0.99649, 0.88086, 0.43143, 0.00000, 1.03615, 1.00000, 1.50719, 0.54054, 0.88227, 0.12228  
 1.35800, 1.30813, 0.99644, 0.88080, 0.43065, 0.00000, 1.03615, 1.00000, 1.50719, 0.54054, 0.88074, 0.12183  
 1.35900, 1.30678, 0.99639, 0.88074, 0.42986, 0.00000, 1.03615, 1.00000, 1.50719, 0.54054, 0.87919, 0.12137  
 1.36000, 1.30541, 0.99635, 0.88068, 0.42906, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.87762, 0.12091  
 1.36100, 1.30402, 0.99630, 0.88062, 0.42824, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.87604, 0.12044  
 1.36200, 1.30262, 0.99626, 0.88056, 0.42743, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.87444, 0.11997  
 1.36300, 1.30120, 0.99621, 0.88051, 0.42660, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.87282, 0.11949  
 1.36400, 1.29976, 0.99617, 0.88045, 0.42576, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.87118, 0.11901  
 1.36500, 1.29831, 0.99612, 0.88039, 0.42492, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.86953, 0.11852  
 1.36600, 1.29684, 0.99608, 0.88034, 0.42406, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.86785, 0.11803  
 1.36700, 1.29535, 0.99603, 0.88028, 0.42320, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.86616, 0.11754  
 1.36800, 1.29385, 0.99599, 0.88022, 0.42233, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.86445, 0.11704  
 1.36900, 1.29233, 0.99595, 0.88017, 0.42145, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.86273, 0.11653  
 1.37000, 1.29079, 0.99590, 0.88011, 0.42057, 0.00000, 1.03616, 1.00000, 1.50719, 0.54054, 0.86098, 0.11602  
 1.37100, 1.28924, 0.99586, 0.88006, 0.41967, 0.00000, 1.03615, 1.00000, 1.50719, 0.54054, 0.85922, 0.11551  
 1.37200, 1.28767, 0.99582, 0.88001, 0.41877, 0.00000, 1.03615, 1.00000, 1.50719, 0.54054, 0.85745, 0.11499  
 1.37300, 1.28609, 0.99577, 0.87995, 0.41786, 0.00000, 1.03614, 1.00000, 1.50719, 0.54054, 0.85565, 0.11447  
 1.37400, 1.28449, 0.99573, 0.87990, 0.41694, 0.00000, 1.03614, 1.00000, 1.50719, 0.54054, 0.85384, 0.11394  
 1.37500, 1.28287, 0.99569, 0.87985, 0.41601, 0.00000, 1.03613, 1.00000, 1.50719, 0.54054, 0.85201, 0.11341  
 1.37600, 1.28124, 0.99565, 0.87979, 0.41508, 0.00000, 1.03613, 1.00000, 1.50719, 0.54054, 0.85017, 0.11288  
 1.37700, 1.27959, 0.99561, 0.87974, 0.41414, 0.00000, 1.03612, 1.00000, 1.50719, 0.54054, 0.84831, 0.11234  
 1.37800, 1.27793, 0.99556, 0.87969, 0.41319, 0.00000, 1.03611, 1.00000, 1.50719, 0.54054, 0.84643, 0.11180  
 1.37900, 1.27625, 0.99552, 0.87964, 0.41223, 0.00000, 1.03610, 1.00000, 1.50719, 0.54054, 0.84454, 0.11125  
 1.38000, 1.27455, 0.99548, 0.87959, 0.41127, 0.00000, 1.03609, 1.00000, 1.50719, 0.54054, 0.84263, 0.11070  
 1.38100, 1.27284, 0.99544, 0.87954, 0.41029, 0.00000, 1.03608, 1.00000, 1.50719, 0.54054, 0.84071, 0.11014  
 1.38200, 1.27111, 0.99540, 0.87949, 0.40931, 0.00000, 1.03606, 1.00000, 1.50719, 0.54054, 0.83877, 0.10958  
 1.38300, 1.26937, 0.99536, 0.87944, 0.40833, 0.00000, 1.03605, 1.00000, 1.50719, 0.54054, 0.83681, 0.10901  
 1.38400, 1.26762, 0.99532, 0.87939, 0.40734, 0.00000, 1.03604, 1.00000, 1.50719, 0.54054, 0.83484, 0.10844  
 1.38500, 1.26584, 0.99528, 0.87934, 0.40634, 0.00000, 1.03602, 1.00000, 1.50719, 0.54054, 0.83285, 0.10787  
 1.38600, 1.26406, 0.99524, 0.87929, 0.40533, 0.00000, 1.03600, 1.00000, 1.50719, 0.54054, 0.83085, 0.10729  
 1.38700, 1.26226, 0.99520, 0.87924, 0.40431, 0.00000, 1.03599, 1.00000, 1.50719, 0.54054, 0.82883, 0.10671  
 1.38800, 1.26044, 0.99516, 0.87919, 0.40329, 0.00000, 1.03597, 1.00000, 1.50719, 0.54054, 0.82680, 0.10613  
 1.38900, 1.25861, 0.99513, 0.87914, 0.40227, 0.00000, 1.03595, 1.00000, 1.50719, 0.54054, 0.82475, 0.10554  
 1.39000, 1.25677, 0.99509, 0.87910, 0.40123, 0.00000, 1.03592, 1.00000, 1.50719, 0.54054, 0.82269, 0.10495  
 1.39100, 1.25491, 0.99505, 0.87905, 0.40019, 0.00000, 1.03590, 1.00000, 1.50719, 0.54054, 0.82061, 0.10435  
 1.39200, 1.25303, 0.99501, 0.87901, 0.39915, 0.00000, 1.03588, 1.00000, 1.50719, 0.54054, 0.81852, 0.10375  
 1.39300, 1.25115, 0.99497, 0.87896, 0.39809, 0.00000, 1.03585, 1.00000, 1.50719, 0.54054, 0.81641, 0.10314  
 1.39400, 1.24925, 0.99494, 0.87891, 0.39704, 0.00000, 1.03582, 1.00000, 1.50719, 0.54054, 0.81429, 0.10253  
 1.39500, 1.24733, 0.99490, 0.87887, 0.39597, 0.00000, 1.03580, 1.00000, 1.50719, 0.54054, 0.81216, 0.10192  
 1.39600, 1.24540, 0.99486, 0.87882, 0.39490, 0.00000, 1.03577, 1.00000, 1.50719, 0.54054, 0.81001, 0.10131  
 1.39700, 1.24346, 0.99483, 0.87878, 0.39382, 0.00000, 1.03574, 1.00000, 1.50719, 0.54054, 0.80785, 0.10069  
 1.39800, 1.24150, 0.99479, 0.87874, 0.39274, 0.00000, 1.03570, 1.00000, 1.50719, 0.54054, 0.80568, 0.10006  
 1.39900, 1.23953, 0.99476, 0.87869, 0.39165, 0.00000, 1.03567, 1.00000, 1.50719, 0.54054, 0.80349, 0.09943  
 1.40000, 1.23755, 0.99472, 0.87865, 0.39056, 0.00000, 1.03563, 1.00000, 1.50719, 0.54054, 0.80129, 0.09880  
 1.40100, 1.23555, 0.99469, 0.87861, 0.38946, 0.00000, 1.03560, 1.00000, 1.50719, 0.54054, 0.79907, 0.09817  
 1.40200, 1.23354, 0.99465, 0.87857, 0.38835, 0.00000, 1.03556, 1.00000, 1.50719, 0.54054, 0.79685, 0.09753  
 1.40300, 1.23152, 0.99462, 0.87853, 0.38724, 0.00000, 1.03552, 1.00000, 1.50719, 0.54054, 0.79461, 0.09689  
 1.40400, 1.22948, 0.99458, 0.87849, 0.38613, 0.00000, 1.03548, 1.00000, 1.50719, 0.54054, 0.79236, 0.09624  
 1.40500, 1.22743, 0.99455, 0.87845, 0.38501, 0.00000, 1.03543, 1.00000, 1.50719, 0.54054, 0.79009, 0.09559  
 1.40600, 1.22537, 0.99451, 0.87841, 0.38388, 0.00000, 1.03539, 1.00000, 1.50719, 0.54054, 0.78782, 0.09494  
 1.40700, 1.22330, 0.99448, 0.87837, 0.38275, 0.00000, 1.03534, 1.00000, 1.50719, 0.54054, 0.78553, 0.09429  
 1.40800, 1.22121, 0.99445, 0.87833, 0.38162, 0.00000, 1.03529, 1.00000, 1.50719, 0.54054, 0.78323, 0.09363  
 1.40900, 1.21911, 0.99442, 0.87829, 0.38048, 0.00000, 1.03524, 1.00000, 1.50719, 0.54054, 0.78091, 0.09296  
 1.41000, 1.21700, 0.99438, 0.87825, 0.37933, 0.00000, 1.03519, 1.00000, 1.50719, 0.54054, 0.77859, 0.09230  
 1.41100, 1.21488, 0.99435, 0.87821, 0.37818, 0.00000, 1.03513, 1.00000, 1.50719, 0.54054, 0.77626, 0.09163  
 1.41200, 1.21274, 0.99432, 0.87818, 0.37703, 0.00000, 1.03508, 1.00000, 1.50719, 0.54054, 0.77391, 0.09096  
 1.41300, 1.21059, 0.99429, 0.87814, 0.37587, 0.00000, 1.03502, 1.00000, 1.50719, 0.54054, 0.77155, 0.09028  
 1.41400, 1.20844, 0.99426, 0.87810, 0.37471, 0.00000, 1.03496, 1.00000, 1.50719, 0.54054, 0.76918, 0.08960  
 1.41500, 1.20626, 0.99423, 0.87807, 0.37354, 0.00000, 1.03490, 1.00000, 1.50719, 0.54054, 0.76680, 0.08892  
 1.41600, 1.20408, 0.99420, 0.87803, 0.37237, 0.00000, 1.03484, 1.00000, 1.50719, 0.54054, 0.76442, 0.08824  
 1.41700, 1.20189, 0.99417, 0.87800, 0.37119, 0.00000, 1.03477, 1.00000, 1.50719, 0.54054, 0.76202, 0.08755  
 1.41800, 1.19968, 0.99414, 0.87796, 0.37001, 0.00000, 1.03470, 1.00000, 1.50719, 0.54054, 0.75961, 0.08686  
 1.41900, 1.19747, 0.99411, 0.87793, 0.36883, 0.00000, 1.03464, 1.00000, 1.50719, 0.54054, 0.75719, 0.08616  
 1.42000, 1.19524, 0.99408, 0.87790, 0.36764, 0.00000, 1.03456, 1.00000, 1.50719, 0.54054, 0.75476, 0.08547  
 1.42100, 1.19300, 0.99405, 0.87786, 0.36645, 0.00000, 1.03449, 1.00000, 1.50719, 0.54054, 0.75232, 0.08477  
 1.42200, 1.19075, 0.99402, 0.87783, 0.36526, 0.00000, 1.03442, 1.00000, 1.50719, 0.54054, 0.74987, 0.08406  
 1.42300, 1.18849, 0.99399, 0.87780, 0.36406, 0.00000, 1.03434, 1.00000, 1.50719, 0.54054, 0.74741, 0.08336  
 1.42400, 1.18622, 0.99396, 0.87777, 0.36286, 0.00000, 1.03426, 1.00000, 1.50719, 0.54054, 0.74495, 0.08265  
 1.42500, 1.18394, 0.99394, 0.87774, 0.36166, 0.00000, 1.03418, 1.00000, 1.50719, 0.54054, 0.74247, 0.08194  
 1.42600, 1.18165, 0.99391, 0.87771, 0.36045, 0.00000, 1.03410, 1.00000, 1.50719, 0.54054, 0.73999, 0.08122  
 1.42700, 1.17935, 0.99388, 0.87768, 0.35924, 0.00000, 1.03401, 1.00000, 1.50719, 0.54054, 0.73750, 0.08051  
 1.42800, 1.17704, 0.99386, 0.87765, 0.35803, 0.00000, 1.03392, 1.00000, 1.50719, 0.54054, 0.73500, 0.07979  
 1.42900, 1.17472, 0.99383, 0.87762, 0.35681, 0.00000, 1.03383, 1.00000, 1.50719, 0.54054, 0.73249, 0.07907  
 1.43000, 1.17239, 0.99381, 0.87759, 0.35559, 0.00000, 1.03374, 1.00000, 1.50719, 0.54054, 0.72997, 0.07834  
 1.43100, 1.17005, 0.99378, 0.87756, 0.35437, 0.00000, 1.03365, 1.00000, 1.50719, 0.54054, 0.72745, 0.07761  
 1.43200, 1.16770, 0.99375, 0.87754, 0.35315, 0.00000, 1.03355, 1.00000, 1.50719, 0.54054, 0.72491, 0.07688  
 1.43300, 1.16534, 0.99373, 0.87751, 0.35192, 0.00000, 1.03346, 1.00000, 1.50719, 0.54054, 0.72238, 0.07615  
 1.43400, 1.16297, 0.99371, 0.87748, 0.35069, 0.00000, 1.03336, 1.00000, 1.50719, 0.54054, 0.71983, 0.07542  
 1.43500, 1.16060, 0.99368, 0.87746, 0.34946, 0.00000, 1.03325, 1.00000, 1.50719, 0.54054, 0.71728, 0.07468  
 1.43600, 1.15821, 0.99366, 0.87743, 0.34823, 0.00000, 1.03315, 1.00000, 1.50719, 0.54054, 0.71472, 0.07394  
 1.43700, 1.15581, 0.99363, 0.87741, 0.34699, 0.00000, 1.03304, 1.00000, 1.50719, 0.54054, 0.71215, 0.07320  
 1.43800, 1.15341, 0.99361, 0.87738, 0.34576, 0.00000, 1.03293, 1.00000, 1.50719, 0.54054, 0.70958, 0.07246  
 1.43900, 1.15100, 0.99359, 0.87736, 0.34452, 0.00000, 1.03282, 1.00000, 1.50719, 0.54054, 0.70700, 0.07171  
 1.44000, 1.14858, 0.99357, 0.87734, 0.34328, 0.00000, 1.03271, 1.00000, 1.50719, 0.54054, 0.70442, 0.07096  
 1.44100, 1.14615, 0.99354, 0.87731, 0.34203, 0.00000, 1.03259, 1.00000, 1.50719, 0.54054, 0.70182, 0.07021  
 1.44200, 1.14371, 0.99352, 0.87729, 0.34079, 0.00000, 1.03247, 1.00000, 1.50719, 0.54054, 0.69923, 0.06946  
 1.44300, 1.14126, 0.99350, 0.87727, 0.33954, 0.00000, 1.03235, 1.00000, 1.50719, 0.54054, 0.69663, 0.06871  
 1.44400, 1.13881, 0.99348, 0.87725, 0.33829, 0.00000, 1.03223, 1.00000, 1.50719, 0.54054, 0.69402, 0.06795  
 1.44500, 1.13635, 0.99346, 0.87723, 0.33705, 0.00000, 1.03211, 1.00000, 1.50719, 0.54054, 0.69141, 0.06719  
 1.44600, 1.13388, 0.99344, 0.87721, 0.33579, 0.00000, 1.03198, 1.00000, 1.50719, 0.54054, 0.68880, 0.06644  
 1.44700, 1.13140, 0.99342, 0.87719, 0.33454, 0.00000, 1.03185, 1.00000, 1.50719, 0.54054, 0.68617, 0.06567  
 1.44800, 1.12892, 0.99340, 0.87717, 0.33329, 0.00000, 1.03172, 1.00000, 1.50719, 0.54054, 0.68355, 0.06491  
 1.44900, 1.12642, 0.99338, 0.87715, 0.33204, 0.00000, 1.03159, 1.00000, 1.50719, 0.54054, 0.68092, 0.06415  
 1.45000, 1.12393, 0.99336, 0.87713, 0.33078, 0.00000, 1.03145, 1.00000, 1.50719, 0.54054, 0.67829, 0.06338  
 1.45100, 1.12142, 0.99334, 0.87712, 0.32953, 0.00000, 1.03131, 1.00000, 1.50719, 0.54054, 0.67565, 0.06261  
 1.45200, 1.11891, 0.99333, 0.87710, 0.32827, 0.00000, 1.03117, 1.00000, 1.50719, 0.54054, 0.67301, 0.06184  
 1.45300, 1.11639, 0.99331, 0.87708, 0.32701, 0.00000, 1.03103, 1.00000, 1.50719, 0.54054, 0.67037, 0.06107  
 1.45400, 1.11386, 0.99329, 0.87707, 0.32576, 0.00000, 1.03088, 1.00000, 1.50719, 0.54054, 0.66772, 0.06030  
 1.45500, 1.11133, 0.99327, 0.87705, 0.32450, 0.00000, 1.03074, 1.00000, 1.50719, 0.54054, 0.66507, 0.05952  
 1.45600, 1.10879, 0.99326, 0.87704, 0.32324, 0.00000, 1.03059, 1.00000, 1.50719, 0.54054, 0.66242, 0.05875  
 1.45700, 1.10624, 0.99324, 0.87702, 0.32198, 0.00000, 1.03044, 1.00000, 1.50719, 0.54054, 0.65977, 0.05797  
 1.45800, 1.10369, 0.99322, 0.87701, 0.32072, 0.00000, 1.03028, 1.00000, 1.50719, 0.54054, 0.65711, 0.05719  
 1.45900, 1.10114, 0.99321, 0.87700, 0.31946, 0.00000, 1.03013, 1.00000, 1.50719, 0.54054, 0.65445, 0.05641  
 1.46000, 1.09857, 0.99319, 0.87698, 0.31820, 0.00000, 1.02997, 1.00000, 1.50719, 0.54054, 0.65179, 0.05563  
 1.46100, 1.09601, 0.99318, 0.87697, 0.31694, 0.00000, 1.02981, 1.00000, 1.50719, 0.54054, 0.64913, 0.05485  
 1.46200, 1.09343, 0.99316, 0.87696, 0.31569, 0.00000, 1.02964, 1.00000, 1.50719, 0.54054, 0.64646, 0.05407  
 1.46300, 1.09085, 0.99315, 0.87695, 0.31443, 0.00000, 1.02948, 1.00000, 1.50719, 0.54054, 0.64380, 0.05328  
 1.46400, 1.08827, 0.99314, 0.87694, 0.31317, 0.00000, 1.02931, 1.00000, 1.50719, 0.54054, 0.64113, 0.05250  
 1.46500, 1.08568, 0.99312, 0.87693, 0.31191, 0.00000, 1.02914, 1.00000, 1.50719, 0.54054, 0.63846, 0.05171  
 1.46600, 1.08308, 0.99311, 0.87692, 0.31065, 0.00000, 1.02897, 1.00000, 1.50719, 0.54054, 0.63579, 0.05092  
 1.46700, 1.08048, 0.99310, 0.87691, 0.30940, 0.00000, 1.02880, 1.00000, 1.50719, 0.54054, 0.63312, 0.05013  
 1.46800, 1.07788, 0.99309, 0.87690, 0.30814, 0.00000, 1.02862, 1.00000, 1.50719, 0.54054, 0.63045, 0.04935  
 1.46900, 1.07527, 0.99307, 0.87689, 0.30688, 0.00000, 1.02844, 1.00000, 1.50719, 0.54054, 0.62778, 0.04856  
 1.47000, 1.07266, 0.99306, 0.87689, 0.30563, 0.00000, 1.02826, 1.00000, 1.50719, 0.54054, 0.62512, 0.04777  
 1.47100, 1.07004, 0.99305, 0.87688, 0.30438, 0.00000, 1.02808, 1.00000, 1.50719, 0.54054, 0.62245, 0.04698  
 1.47200, 1.06742, 0.99304, 0.87687, 0.30312, 0.00000, 1.02789, 1.00000, 1.50719, 0.54054, 0.61978, 0.04618  
 1.47300, 1.06479, 0.99303, 0.87687, 0.30187, 0.00000, 1.02771, 1.00000, 1.50719, 0.54054, 0.61711, 0.04539  
