time, 		delta, omega, eq_t, vm, vr, vr2, vf, theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref
 3.63500, 0.60707, 1.00220, 0.96268, 1.02362, 1.00000, -0.16854, 1.80186, 0.14706, 0.00000, 1.02592, 1.00000, 1.80186, 0.54054, 0.30382, 0.01519, 1.06115  
 3.63600, 0.60791, 1.00223, 0.96275, 1.02374, 1.00000, -0.16855, 1.80265, 0.14734, 0.00000, 1.02606, 1.00000, 1.80265, 0.54054, 0.30448, 0.01548, 1.06115  
 3.63700, 0.60876, 1.00226, 0.96283, 1.02386, 1.00000, -0.16856, 1.80345, 0.14763, 0.00000, 1.02621, 1.00000, 1.80345, 0.54054, 0.30514, 0.01578, 1.06115  
 3.63800, 0.60962, 1.00230, 0.96291, 1.02397, 1.00000, -0.16857, 1.80424, 0.14792, 0.00000, 1.02636, 1.00000, 1.80424, 0.54054, 0.30581, 0.01608, 1.06115  
 3.63900, 0.61049, 1.00233, 0.96299, 1.02409, 1.00000, -0.16858, 1.80504, 0.14821, 0.00000, 1.02651, 1.00000, 1.80504, 0.54054, 0.30649, 0.01639, 1.06115  
 3.64000, 0.61137, 1.00236, 0.96306, 1.02422, 1.00000, -0.16859, 1.80583, 0.14851, 0.00000, 1.02666, 1.00000, 1.80583, 0.54054, 0.30718, 0.01669, 1.06115  
 3.64100, 0.61227, 1.00239, 0.96314, 1.02434, 1.00000, -0.16861, 1.80662, 0.14881, 0.00000, 1.02681, 1.00000, 1.80662, 0.54054, 0.30788, 0.01701, 1.06115  
 3.64200, 0.61317, 1.00242, 0.96322, 1.02446, 1.00000, -0.16862, 1.80741, 0.14912, 0.00000, 1.02697, 1.00000, 1.80741, 0.54054, 0.30859, 0.01732, 1.06115  
 3.64300, 0.61409, 1.00245, 0.96329, 1.02459, 1.00000, -0.16863, 1.80821, 0.14943, 0.00000, 1.02712, 1.00000, 1.80821, 0.54054, 0.30931, 0.01764, 1.06115  
 3.64400, 0.61502, 1.00248, 0.96337, 1.02472, 1.00000, -0.16864, 1.80900, 0.14974, 0.00000, 1.02728, 1.00000, 1.80900, 0.54054, 0.31004, 0.01796, 1.06115  
 3.64500, 0.61597, 1.00252, 0.96345, 1.02484, 1.00000, -0.16866, 1.80979, 0.15006, 0.00000, 1.02743, 1.00000, 1.80979, 0.54054, 0.31078, 0.01828, 1.06115  
 3.64600, 0.61692, 1.00255, 0.96352, 1.02497, 1.00000, -0.16867, 1.81057, 0.15038, 0.00000, 1.02759, 1.00000, 1.81057, 0.54054, 0.31153, 0.01861, 1.06115  
 3.64700, 0.61789, 1.00258, 0.96360, 1.02511, 1.00000, -0.16868, 1.81136, 0.15071, 0.00000, 1.02775, 1.00000, 1.81136, 0.54054, 0.31228, 0.01894, 1.06115  
 3.64800, 0.61886, 1.00261, 0.96367, 1.02524, 1.00000, -0.16869, 1.81215, 0.15104, 0.00000, 1.02792, 1.00000, 1.81215, 0.54054, 0.31305, 0.01927, 1.06115  
 3.64900, 0.61985, 1.00264, 0.96375, 1.02537, 1.00000, -0.16871, 1.81294, 0.15138, 0.00000, 1.02808, 1.00000, 1.81294, 0.54054, 0.31382, 0.01961, 1.06115  
 3.65000, 0.62085, 1.00267, 0.96383, 1.02551, 1.00000, -0.16872, 1.81372, 0.15172, 0.00000, 1.02824, 1.00000, 1.81372, 0.54054, 0.31461, 0.01994, 1.06115  
 3.65100, 0.62186, 1.00270, 0.96390, 1.02565, 1.00000, -0.16873, 1.81451, 0.15206, 0.00000, 1.02841, 1.00000, 1.81451, 0.54054, 0.31540, 0.02029, 1.06115  
 3.65200, 0.62289, 1.00273, 0.96398, 1.02579, 1.00000, -0.16874, 1.81529, 0.15241, 0.00000, 1.02858, 1.00000, 1.81529, 0.54054, 0.31620, 0.02063, 1.06115  
 3.65300, 0.62392, 1.00276, 0.96406, 1.02593, 1.00000, -0.16876, 1.81608, 0.15276, 0.00000, 1.02875, 1.00000, 1.81608, 0.54054, 0.31702, 0.02098, 1.06115  
 3.65400, 0.62497, 1.00279, 0.96413, 1.02607, 1.00000, -0.16877, 1.81686, 0.15312, 0.00000, 1.02892, 1.00000, 1.81686, 0.54054, 0.31784, 0.02133, 1.06115  
 3.65500, 0.62603, 1.00282, 0.96421, 1.02621, 1.00000, -0.16878, 1.81764, 0.15348, 0.00000, 1.02909, 1.00000, 1.81764, 0.54054, 0.31867, 0.02169, 1.06115  
 3.65600, 0.62709, 1.00285, 0.96428, 1.02636, 1.00000, -0.16880, 1.81842, 0.15384, 0.00000, 1.02926, 1.00000, 1.81842, 0.54054, 0.31951, 0.02205, 1.06115  
 3.65700, 0.62817, 1.00288, 0.96436, 1.02650, 0.99992, -0.16881, 1.81920, 0.15421, 0.00000, 1.02943, 1.00000, 1.81920, 0.54054, 0.32036, 0.02241, 1.06115  
 3.65800, 0.62927, 1.00291, 0.96443, 1.02665, 0.99968, -0.16882, 1.81998, 0.15458, 0.00000, 1.02961, 1.00000, 1.81998, 0.54054, 0.32122, 0.02277, 1.06115  
 3.65900, 0.63037, 1.00294, 0.96451, 1.02680, 0.99929, -0.16883, 1.82076, 0.15496, 0.00000, 1.02978, 1.00000, 1.82076, 0.54054, 0.32209, 0.02314, 1.06115  
 3.66000, 0.63148, 1.00297, 0.96459, 1.02695, 0.99874, -0.16885, 1.82154, 0.15534, 0.00000, 1.02996, 1.00000, 1.82154, 0.54054, 0.32297, 0.02351, 1.06115  
 3.66100, 0.63261, 1.00300, 0.96466, 1.02710, 0.99803, -0.16886, 1.82231, 0.15572, 0.00000, 1.03014, 1.00000, 1.82231, 0.54054, 0.32386, 0.02388, 1.06115  
 3.66200, 0.63374, 1.00303, 0.96474, 1.02725, 0.99718, -0.16887, 1.82308, 0.15611, 0.00000, 1.03032, 1.00000, 1.82308, 0.54054, 0.32475, 0.02426, 1.06115  
 3.66300, 0.63489, 1.00306, 0.96481, 1.02741, 0.99617, -0.16889, 1.82385, 0.15650, 0.00000, 1.03050, 1.00000, 1.82385, 0.54054, 0.32566, 0.02464, 1.06115  
 3.66400, 0.63605, 1.00309, 0.96489, 1.02756, 0.99501, -0.16890, 1.82462, 0.15690, 0.00000, 1.03069, 1.00000, 1.82462, 0.54054, 0.32658, 0.02502, 1.06115  
 3.66500, 0.63722, 1.00311, 0.96496, 1.02772, 0.99371, -0.16892, 1.82538, 0.15730, 0.00000, 1.03087, 1.00000, 1.82538, 0.54054, 0.32750, 0.02541, 1.06115  
 3.66600, 0.63840, 1.00314, 0.96504, 1.02788, 0.99226, -0.16893, 1.82614, 0.15771, 0.00000, 1.03105, 1.00000, 1.82614, 0.54054, 0.32844, 0.02579, 1.06115  
 3.66700, 0.63959, 1.00317, 0.96511, 1.02804, 0.99066, -0.16894, 1.82690, 0.15812, 0.00000, 1.03124, 1.00000, 1.82690, 0.54054, 0.32938, 0.02619, 1.06115  
 3.66800, 0.64079, 1.00320, 0.96519, 1.02820, 0.98892, -0.16896, 1.82765, 0.15853, 0.00000, 1.03143, 1.00000, 1.82765, 0.54054, 0.33034, 0.02658, 1.06115  
 3.66900, 0.64200, 1.00323, 0.96526, 1.02836, 0.98705, -0.16897, 1.82839, 0.15895, 0.00000, 1.03162, 1.00000, 1.82839, 0.54054, 0.33130, 0.02698, 1.06115  
 3.67000, 0.64322, 1.00326, 0.96534, 1.02852, 0.98503, -0.16898, 1.82914, 0.15937, 0.00000, 1.03181, 1.00000, 1.82914, 0.54054, 0.33227, 0.02738, 1.06115  
 3.67100, 0.64445, 1.00328, 0.96541, 1.02869, 0.98288, -0.16900, 1.82987, 0.15980, 0.00000, 1.03200, 1.00000, 1.82987, 0.54054, 0.33325, 0.02778, 1.06115  
 3.67200, 0.64570, 1.00331, 0.96549, 1.02885, 0.98059, -0.16901, 1.83060, 0.16023, 0.00000, 1.03219, 1.00000, 1.83060, 0.54054, 0.33425, 0.02819, 1.06115  
 3.67300, 0.64695, 1.00334, 0.96556, 1.02902, 0.97817, -0.16903, 1.83133, 0.16066, 0.00000, 1.03238, 1.00000, 1.83133, 0.54054, 0.33525, 0.02860, 1.06115  
 3.67400, 0.64822, 1.00337, 0.96563, 1.02919, 0.97561, -0.16904, 1.83205, 0.16110, 0.00000, 1.03258, 1.00000, 1.83205, 0.54054, 0.33626, 0.02902, 1.06115  
 3.67500, 0.64949, 1.00340, 0.96571, 1.02936, 0.97293, -0.16905, 1.83276, 0.16154, 0.00000, 1.03277, 1.00000, 1.83276, 0.54054, 0.33728, 0.02943, 1.06115  
 3.67600, 0.65078, 1.00342, 0.96578, 1.02953, 0.97011, -0.16907, 1.83346, 0.16199, 0.00000, 1.03297, 1.00000, 1.83346, 0.54054, 0.33831, 0.02985, 1.06115  
 3.67700, 0.65207, 1.00345, 0.96586, 1.02970, 0.96717, -0.16908, 1.83416, 0.16244, 0.00000, 1.03317, 1.00000, 1.83416, 0.54054, 0.33935, 0.03027, 1.06115  
 3.67800, 0.65338, 1.00348, 0.96593, 1.02988, 0.96411, -0.16910, 1.83485, 0.16289, 0.00000, 1.03337, 1.00000, 1.83485, 0.54054, 0.34039, 0.03070, 1.06115  
 3.67900, 0.65469, 1.00350, 0.96600, 1.03005, 0.96092, -0.16911, 1.83554, 0.16335, 0.00000, 1.03357, 1.00000, 1.83554, 0.54054, 0.34145, 0.03113, 1.06115  
 3.68000, 0.65602, 1.00353, 0.96608, 1.03023, 0.95761, -0.16913, 1.83621, 0.16382, 0.00000, 1.03377, 1.00000, 1.83621, 0.54054, 0.34252, 0.03156, 1.06115  
 3.68100, 0.65736, 1.00356, 0.96615, 1.03041, 0.95418, -0.16914, 1.83688, 0.16428, 0.00000, 1.03397, 1.00000, 1.83688, 0.54054, 0.34359, 0.03199, 1.06115  
 3.68200, 0.65870, 1.00358, 0.96622, 1.03059, 0.95064, -0.16916, 1.83754, 0.16475, 0.00000, 1.03417, 1.00000, 1.83754, 0.54054, 0.34468, 0.03243, 1.06115  
 3.68300, 0.66006, 1.00361, 0.96630, 1.03077, 0.94697, -0.16917, 1.83820, 0.16523, 0.00000, 1.03438, 1.00000, 1.83820, 0.54054, 0.34577, 0.03287, 1.06115  
 3.68400, 0.66143, 1.00364, 0.96637, 1.03095, 0.94319, -0.16918, 1.83884, 0.16571, 0.00000, 1.03458, 1.00000, 1.83884, 0.54054, 0.34688, 0.03331, 1.06115  
 3.68500, 0.66280, 1.00366, 0.96644, 1.03113, 0.93930, -0.16920, 1.83947, 0.16619, 0.00000, 1.03479, 1.00000, 1.83947, 0.54054, 0.34799, 0.03376, 1.06115  
 3.68600, 0.66419, 1.00369, 0.96652, 1.03131, 0.93530, -0.16921, 1.84010, 0.16668, 0.00000, 1.03500, 1.00000, 1.84010, 0.54054, 0.34912, 0.03421, 1.06115  
 3.68700, 0.66558, 1.00372, 0.96659, 1.03150, 0.93118, -0.16923, 1.84071, 0.16717, 0.00000, 1.03520, 1.00000, 1.84071, 0.54054, 0.35025, 0.03466, 1.06115  
 3.68800, 0.66699, 1.00374, 0.96666, 1.03168, 0.92696, -0.16924, 1.84132, 0.16767, 0.00000, 1.03541, 1.00000, 1.84132, 0.54054, 0.35139, 0.03512, 1.06115  
 3.68900, 0.66840, 1.00377, 0.96673, 1.03187, 0.92263, -0.16926, 1.84192, 0.16817, 0.00000, 1.03562, 1.00000, 1.84192, 0.54054, 0.35254, 0.03558, 1.06115  
 3.69000, 0.66983, 1.00379, 0.96681, 1.03206, 0.91820, -0.16927, 1.84250, 0.16867, 0.00000, 1.03584, 1.00000, 1.84250, 0.54054, 0.35370, 0.03604, 1.06115  
 3.69100, 0.67126, 1.00382, 0.96688, 1.03225, 0.91366, -0.16929, 1.84308, 0.16918, 0.00000, 1.03605, 1.00000, 1.84308, 0.54054, 0.35487, 0.03650, 1.06115  
 3.69200, 0.67271, 1.00384, 0.96695, 1.03244, 0.90903, -0.16930, 1.84364, 0.16969, 0.00000, 1.03626, 1.00000, 1.84364, 0.54054, 0.35605, 0.03697, 1.06115  
 3.69300, 0.67416, 1.00387, 0.96702, 1.03263, 0.90429, -0.16932, 1.84420, 0.17021, 0.00000, 1.03648, 1.00000, 1.84420, 0.54054, 0.35724, 0.03744, 1.06115  
 3.69400, 0.67562, 1.00389, 0.96709, 1.03282, 0.89945, -0.16933, 1.84474, 0.17073, 0.00000, 1.03669, 1.00000, 1.84474, 0.54054, 0.35844, 0.03791, 1.06115  
 3.69500, 0.67709, 1.00392, 0.96717, 1.03302, 0.89452, -0.16935, 1.84527, 0.17125, 0.00000, 1.03691, 1.00000, 1.84527, 0.54054, 0.35964, 0.03838, 1.06115  
 3.69600, 0.67857, 1.00394, 0.96724, 1.03321, 0.88949, -0.16936, 1.84580, 0.17178, 0.00000, 1.03712, 1.00000, 1.84580, 0.54054, 0.36086, 0.03886, 1.06115  
 3.69700, 0.68006, 1.00396, 0.96731, 1.03341, 0.88437, -0.16938, 1.84631, 0.17231, 0.00000, 1.03734, 1.00000, 1.84631, 0.54054, 0.36209, 0.03934, 1.06115  
 3.69800, 0.68156, 1.00399, 0.96738, 1.03361, 0.87916, -0.16939, 1.84680, 0.17285, 0.00000, 1.03756, 1.00000, 1.84680, 0.54054, 0.36332, 0.03983, 1.06115  
 3.69900, 0.68307, 1.00401, 0.96745, 1.03380, 0.87386, -0.16941, 1.84729, 0.17339, 0.00000, 1.03778, 1.00000, 1.84729, 0.54054, 0.36456, 0.04032, 1.06115  
 3.70000, 0.68459, 1.00404, 0.96752, 1.03400, 0.86847, -0.16943, 1.84776, 0.17393, 0.00000, 1.03800, 1.00000, 1.84776, 0.54054, 0.36582, 0.04081, 1.06115  
 3.70100, 0.68611, 1.00406, 0.96759, 1.03420, 0.86299, -0.16944, 1.84823, 0.17448, 0.00000, 1.03822, 1.00000, 1.84823, 0.54054, 0.36708, 0.04130, 1.06115  
 3.70200, 0.68765, 1.00408, 0.96766, 1.03440, 0.85743, -0.16946, 1.84868, 0.17503, 0.00000, 1.03844, 1.00000, 1.84868, 0.54054, 0.36835, 0.04179, 1.06115  
 3.70300, 0.68919, 1.00411, 0.96773, 1.03461, 0.85179, -0.16947, 1.84911, 0.17559, 0.00000, 1.03867, 1.00000, 1.84911, 0.54054, 0.36963, 0.04229, 1.06115  
 3.70400, 0.69074, 1.00413, 0.96780, 1.03481, 0.84606, -0.16949, 1.84954, 0.17615, 0.00000, 1.03889, 1.00000, 1.84954, 0.54054, 0.37092, 0.04279, 1.06115  
 3.70500, 0.69231, 1.00415, 0.96787, 1.03502, 0.84025, -0.16950, 1.84995, 0.17671, 0.00000, 1.03912, 1.00000, 1.84995, 0.54054, 0.37222, 0.04330, 1.06115  
 3.70600, 0.69387, 1.00417, 0.96794, 1.03522, 0.83436, -0.16952, 1.85035, 0.17728, 0.00000, 1.03934, 1.00000, 1.85035, 0.54054, 0.37353, 0.04380, 1.06115  
 3.70700, 0.69545, 1.00420, 0.96801, 1.03543, 0.82840, -0.16953, 1.85073, 0.17785, 0.00000, 1.03957, 1.00000, 1.85073, 0.54054, 0.37485, 0.04431, 1.06115  
 3.70800, 0.69704, 1.00422, 0.96808, 1.03563, 0.82236, -0.16955, 1.85110, 0.17843, 0.00000, 1.03979, 1.00000, 1.85110, 0.54054, 0.37617, 0.04482, 1.06115  
 3.70900, 0.69863, 1.00424, 0.96815, 1.03584, 0.81624, -0.16956, 1.85146, 0.17901, 0.00000, 1.04002, 1.00000, 1.85146, 0.54054, 0.37751, 0.04534, 1.06115  
 3.71000, 0.70024, 1.00426, 0.96821, 1.03605, 0.81006, -0.16958, 1.85181, 0.17959, 0.00000, 1.04025, 1.00000, 1.85181, 0.54054, 0.37885, 0.04585, 1.06115  
 3.71100, 0.70185, 1.00429, 0.96828, 1.03626, 0.80380, -0.16960, 1.85214, 0.18018, 0.00000, 1.04048, 1.00000, 1.85214, 0.54054, 0.38021, 0.04637, 1.06115  
 3.71200, 0.70347, 1.00431, 0.96835, 1.03647, 0.79747, -0.16961, 1.85245, 0.18077, 0.00000, 1.04071, 1.00000, 1.85245, 0.54054, 0.38157, 0.04690, 1.06115  
 3.71300, 0.70510, 1.00433, 0.96842, 1.03669, 0.79108, -0.16963, 1.85275, 0.18137, 0.00000, 1.04094, 1.00000, 1.85275, 0.54054, 0.38294, 0.04742, 1.06115  
 3.71400, 0.70673, 1.00435, 0.96849, 1.03690, 0.78461, -0.16964, 1.85304, 0.18197, 0.00000, 1.04117, 1.00000, 1.85304, 0.54054, 0.38432, 0.04795, 1.06115  
 3.71500, 0.70837, 1.00437, 0.96855, 1.03711, 0.77809, -0.16966, 1.85332, 0.18257, 0.00000, 1.04140, 1.00000, 1.85332, 0.54054, 0.38571, 0.04848, 1.06115  
 3.71600, 0.71003, 1.00439, 0.96862, 1.03733, 0.77150, -0.16967, 1.85358, 0.18318, 0.00000, 1.04163, 1.00000, 1.85358, 0.54054, 0.38711, 0.04901, 1.06115  
 3.71700, 0.71169, 1.00441, 0.96869, 1.03754, 0.76484, -0.16969, 1.85382, 0.18379, 0.00000, 1.04186, 1.00000, 1.85382, 0.54054, 0.38851, 0.04955, 1.06115  
 3.71800, 0.71335, 1.00443, 0.96876, 1.03776, 0.75813, -0.16971, 1.85405, 0.18441, 0.00000, 1.04210, 1.00000, 1.85405, 0.54054, 0.38993, 0.05009, 1.06115  
 3.71900, 0.71503, 1.00445, 0.96882, 1.03798, 0.75136, -0.16972, 1.85426, 0.18502, 0.00000, 1.04233, 1.00000, 1.85426, 0.54054, 0.39136, 0.05063, 1.06115  
 3.72000, 0.71671, 1.00447, 0.96889, 1.03820, 0.74453, -0.16974, 1.85446, 0.18565, 0.00000, 1.04257, 1.00000, 1.85446, 0.54054, 0.39279, 0.05117, 1.06115  
 3.72100, 0.71840, 1.00449, 0.96895, 1.03841, 0.73765, -0.16975, 1.85465, 0.18627, 0.00000, 1.04280, 1.00000, 1.85465, 0.54054, 0.39423, 0.05172, 1.06115  
 3.72200, 0.72010, 1.00451, 0.96902, 1.03863, 0.73071, -0.16977, 1.85482, 0.18690, 0.00000, 1.04304, 1.00000, 1.85482, 0.54054, 0.39568, 0.05227, 1.06115  
 3.72300, 0.72180, 1.00453, 0.96909, 1.03885, 0.72372, -0.16978, 1.85497, 0.18754, 0.00000, 1.04327, 1.00000, 1.85497, 0.54054, 0.39714, 0.05282, 1.06115  
 3.72400, 0.72351, 1.00455, 0.96915, 1.03908, 0.71667, -0.16980, 1.85511, 0.18818, 0.00000, 1.04351, 1.00000, 1.85511, 0.54054, 0.39861, 0.05337, 1.06115  
 3.72500, 0.72523, 1.00457, 0.96922, 1.03930, 0.70958, -0.16982, 1.85524, 0.18882, 0.00000, 1.04375, 1.00000, 1.85524, 0.54054, 0.40009, 0.05392, 1.06115  
 3.72600, 0.72696, 1.00459, 0.96928, 1.03952, 0.70243, -0.16983, 1.85534, 0.18946, 0.00000, 1.04398, 1.00000, 1.85534, 0.54054, 0.40157, 0.05448, 1.06115  
 3.72700, 0.72869, 1.00461, 0.96934, 1.03974, 0.69524, -0.16985, 1.85544, 0.19011, 0.00000, 1.04422, 1.00000, 1.85544, 0.54054, 0.40307, 0.05504, 1.06115  
 3.72800, 0.73043, 1.00463, 0.96941, 1.03997, 0.68801, -0.16986, 1.85551, 0.19076, 0.00000, 1.04446, 1.00000, 1.85551, 0.54054, 0.40457, 0.05561, 1.06115  
 3.72900, 0.73218, 1.00464, 0.96947, 1.04019, 0.68073, -0.16988, 1.85557, 0.19142, 0.00000, 1.04470, 1.00000, 1.85557, 0.54054, 0.40608, 0.05617, 1.06115  
 3.73000, 0.73393, 1.00466, 0.96954, 1.04042, 0.67341, -0.16989, 1.85562, 0.19208, 0.00000, 1.04494, 1.00000, 1.85562, 0.54054, 0.40760, 0.05674, 1.06115  
 3.73100, 0.73569, 1.00468, 0.96960, 1.04064, 0.66604, -0.16991, 1.85565, 0.19274, 0.00000, 1.04518, 1.00000, 1.85565, 0.54054, 0.40913, 0.05731, 1.06115  
 3.73200, 0.73746, 1.00470, 0.96966, 1.04087, 0.65864, -0.16993, 1.85566, 0.19341, 0.00000, 1.04542, 1.00000, 1.85566, 0.54054, 0.41066, 0.05788, 1.06115  
 3.73300, 0.73924, 1.00472, 0.96973, 1.04110, 0.65119, -0.16994, 1.85566, 0.19408, 0.00000, 1.04566, 1.00000, 1.85566, 0.54054, 0.41221, 0.05845, 1.06115  
 3.73400, 0.74102, 1.00473, 0.96979, 1.04133, 0.64371, -0.16996, 1.85564, 0.19476, 0.00000, 1.04590, 1.00000, 1.85564, 0.54054, 0.41376, 0.05903, 1.06115  
 3.73500, 0.74281, 1.00475, 0.96985, 1.04156, 0.63619, -0.16997, 1.85560, 0.19544, 0.00000, 1.04614, 1.00000, 1.85560, 0.54054, 0.41532, 0.05961, 1.06115  
 3.73600, 0.74460, 1.00477, 0.96991, 1.04179, 0.62864, -0.16999, 1.85555, 0.19612, 0.00000, 1.04638, 1.00000, 1.85555, 0.54054, 0.41689, 0.06019, 1.06115  
 3.73700, 0.74640, 1.00478, 0.96997, 1.04202, 0.62106, -0.17000, 1.85548, 0.19680, 0.00000, 1.04662, 1.00000, 1.85548, 0.54054, 0.41847, 0.06077, 1.06115  
 3.73800, 0.74820, 1.00480, 0.97003, 1.04225, 0.61344, -0.17002, 1.85539, 0.19749, 0.00000, 1.04686, 1.00000, 1.85539, 0.54054, 0.42006, 0.06136, 1.06115  
 3.73900, 0.75002, 1.00482, 0.97010, 1.04248, 0.60579, -0.17003, 1.85529, 0.19819, 0.00000, 1.04710, 1.00000, 1.85529, 0.54054, 0.42165, 0.06195, 1.06115  
 3.74000, 0.75184, 1.00483, 0.97016, 1.04271, 0.59811, -0.17005, 1.85517, 0.19888, 0.00000, 1.04734, 1.00000, 1.85517, 0.54054, 0.42325, 0.06254, 1.06115  
 3.74100, 0.75366, 1.00485, 0.97022, 1.04294, 0.59041, -0.17007, 1.85504, 0.19958, 0.00000, 1.04759, 1.00000, 1.85504, 0.54054, 0.42486, 0.06313, 1.06115  
 3.74200, 0.75549, 1.00486, 0.97028, 1.04317, 0.58268, -0.17008, 1.85489, 0.20029, 0.00000, 1.04783, 1.00000, 1.85489, 0.54054, 0.42648, 0.06372, 1.06115  
 3.74300, 0.75733, 1.00488, 0.97034, 1.04341, 0.57492, -0.17010, 1.85472, 0.20099, 0.00000, 1.04807, 1.00000, 1.85472, 0.54054, 0.42811, 0.06432, 1.06115  
 3.74400, 0.75917, 1.00489, 0.97040, 1.04364, 0.56714, -0.17011, 1.85454, 0.20170, 0.00000, 1.04831, 1.00000, 1.85454, 0.54054, 0.42974, 0.06492, 1.06115  
 3.74500, 0.76102, 1.00491, 0.97045, 1.04387, 0.55934, -0.17013, 1.85433, 0.20242, 0.00000, 1.04855, 1.00000, 1.85433, 0.54054, 0.43138, 0.06552, 1.06115  
 3.74600, 0.76287, 1.00492, 0.97051, 1.04411, 0.55151, -0.17014, 1.85412, 0.20313, 0.00000, 1.04880, 1.00000, 1.85412, 0.54054, 0.43303, 0.06612, 1.06115  
 3.74700, 0.76473, 1.00494, 0.97057, 1.04434, 0.54367, -0.17016, 1.85388, 0.20385, 0.00000, 1.04904, 1.00000, 1.85388, 0.54054, 0.43469, 0.06672, 1.06115  
 3.74800, 0.76659, 1.00495, 0.97063, 1.04458, 0.53580, -0.17017, 1.85363, 0.20458, 0.00000, 1.04928, 1.00000, 1.85363, 0.54054, 0.43635, 0.06733, 1.06115  
 3.74900, 0.76846, 1.00497, 0.97069, 1.04481, 0.52792, -0.17019, 1.85336, 0.20531, 0.00000, 1.04953, 1.00000, 1.85336, 0.54054, 0.43803, 0.06793, 1.06115  
 3.75000, 0.77033, 1.00498, 0.97074, 1.04505, 0.52002, -0.17020, 1.85307, 0.20604, 0.00000, 1.04977, 1.00000, 1.85307, 0.54054, 0.43970, 0.06854, 1.06115  
 3.75100, 0.77221, 1.00499, 0.97080, 1.04528, 0.51211, -0.17022, 1.85277, 0.20677, 0.00000, 1.05001, 1.00000, 1.85277, 0.54054, 0.44139, 0.06915, 1.06115  
 3.75200, 0.77410, 1.00501, 0.97086, 1.04552, 0.50418, -0.17023, 1.85245, 0.20751, 0.00000, 1.05025, 1.00000, 1.85245, 0.54054, 0.44309, 0.06977, 1.06115  
 3.75300, 0.77599, 1.00502, 0.97091, 1.04576, 0.49624, -0.17025, 1.85211, 0.20825, 0.00000, 1.05050, 1.00000, 1.85211, 0.54054, 0.44479, 0.07038, 1.06115  
 3.75400, 0.77788, 1.00503, 0.97097, 1.04599, 0.48829, -0.17026, 1.85176, 0.20899, 0.00000, 1.05074, 1.00000, 1.85176, 0.54054, 0.44650, 0.07100, 1.06115  
 3.75500, 0.77978, 1.00504, 0.97103, 1.04623, 0.48033, -0.17028, 1.85139, 0.20974, 0.00000, 1.05098, 1.00000, 1.85139, 0.54054, 0.44821, 0.07162, 1.06115  
 3.75600, 0.78169, 1.00506, 0.97108, 1.04647, 0.47236, -0.17029, 1.85100, 0.21049, 0.00000, 1.05122, 1.00000, 1.85100, 0.54054, 0.44994, 0.07224, 1.06115  
 3.75700, 0.78359, 1.00507, 0.97114, 1.04671, 0.46439, -0.17031, 1.85060, 0.21124, 0.00000, 1.05147, 1.00000, 1.85060, 0.54054, 0.45167, 0.07286, 1.06115  
 3.75800, 0.78551, 1.00508, 0.97119, 1.04695, 0.45640, -0.17032, 1.85018, 0.21200, 0.00000, 1.05171, 1.00000, 1.85018, 0.54054, 0.45341, 0.07348, 1.06115  
 3.75900, 0.78742, 1.00509, 0.97124, 1.04718, 0.44842, -0.17034, 1.84974, 0.21276, 0.00000, 1.05195, 1.00000, 1.84974, 0.54054, 0.45515, 0.07411, 1.06115  
 3.76000, 0.78935, 1.00510, 0.97130, 1.04742, 0.44042, -0.17035, 1.84928, 0.21352, 0.00000, 1.05219, 1.00000, 1.84928, 0.54054, 0.45690, 0.07473, 1.06115  
 3.76100, 0.79127, 1.00511, 0.97135, 1.04766, 0.43243, -0.17037, 1.84881, 0.21428, 0.00000, 1.05243, 1.00000, 1.84881, 0.54054, 0.45866, 0.07536, 1.06115  
 3.76200, 0.79320, 1.00513, 0.97140, 1.04790, 0.42443, -0.17038, 1.84832, 0.21505, 0.00000, 1.05268, 1.00000, 1.84832, 0.54054, 0.46043, 0.07599, 1.06115  
 3.76300, 0.79514, 1.00514, 0.97146, 1.04814, 0.41643, -0.17039, 1.84782, 0.21582, 0.00000, 1.05292, 1.00000, 1.84782, 0.54054, 0.46220, 0.07662, 1.06115  
 3.76400, 0.79708, 1.00515, 0.97151, 1.04838, 0.40843, -0.17041, 1.84729, 0.21660, 0.00000, 1.05316, 1.00000, 1.84729, 0.54054, 0.46398, 0.07725, 1.06115  
 3.76500, 0.79902, 1.00516, 0.97156, 1.04862, 0.40044, -0.17042, 1.84675, 0.21738, 0.00000, 1.05340, 1.00000, 1.84675, 0.54054, 0.46577, 0.07789, 1.06115  
 3.76600, 0.80096, 1.00517, 0.97161, 1.04886, 0.39244, -0.17044, 1.84620, 0.21816, 0.00000, 1.05364, 1.00000, 1.84620, 0.54054, 0.46756, 0.07852, 1.06115  
 3.76700, 0.80291, 1.00518, 0.97166, 1.04910, 0.38446, -0.17045, 1.84562, 0.21894, 0.00000, 1.05388, 1.00000, 1.84562, 0.54054, 0.46936, 0.07916, 1.06115  
 3.76800, 0.80487, 1.00519, 0.97171, 1.04933, 0.37647, -0.17047, 1.84503, 0.21973, 0.00000, 1.05412, 1.00000, 1.84503, 0.54054, 0.47116, 0.07980, 1.06115  
 3.76900, 0.80682, 1.00520, 0.97176, 1.04957, 0.36849, -0.17048, 1.84442, 0.22052, 0.00000, 1.05436, 1.00000, 1.84442, 0.54054, 0.47297, 0.08044, 1.06115  
