time, delta, omega,  eq_t,  ed_t, theta_bus1,  theta_bus3,  V_Bus1,  V_Bus3,  vf,  pm,  p, q  
 1.64900, 0.64580, 0.99749, 0.88744, 0.38524, 0.10826, 0.00000, 1.00337, 1.00000, 1.50719, 0.54054, 0.21421, -0.02806  
 1.65000, 0.64486, 0.99754, 0.88750, 0.38507, 0.10789, 0.00000, 1.00330, 1.00000, 1.50719, 0.54054, 0.21344, -0.02816  
 1.65100, 0.64394, 0.99758, 0.88756, 0.38490, 0.10753, 0.00000, 1.00324, 1.00000, 1.50719, 0.54054, 0.21270, -0.02826  
 1.65200, 0.64304, 0.99763, 0.88763, 0.38474, 0.10717, 0.00000, 1.00318, 1.00000, 1.50719, 0.54054, 0.21196, -0.02835  
 1.65300, 0.64215, 0.99767, 0.88769, 0.38457, 0.10683, 0.00000, 1.00312, 1.00000, 1.50719, 0.54054, 0.21125, -0.02845  
 1.65400, 0.64128, 0.99772, 0.88775, 0.38440, 0.10649, 0.00000, 1.00306, 1.00000, 1.50719, 0.54054, 0.21055, -0.02854  
 1.65500, 0.64043, 0.99776, 0.88781, 0.38423, 0.10616, 0.00000, 1.00300, 1.00000, 1.50719, 0.54054, 0.20988, -0.02863  
 1.65600, 0.63959, 0.99780, 0.88787, 0.38407, 0.10584, 0.00000, 1.00294, 1.00000, 1.50719, 0.54054, 0.20921, -0.02872  
 1.65700, 0.63877, 0.99785, 0.88793, 0.38390, 0.10552, 0.00000, 1.00288, 1.00000, 1.50719, 0.54054, 0.20857, -0.02880  
 1.65800, 0.63797, 0.99789, 0.88799, 0.38373, 0.10522, 0.00000, 1.00283, 1.00000, 1.50719, 0.54054, 0.20794, -0.02889  
 1.65900, 0.63718, 0.99794, 0.88806, 0.38356, 0.10493, 0.00000, 1.00278, 1.00000, 1.50719, 0.54054, 0.20733, -0.02897  
 1.66000, 0.63642, 0.99798, 0.88812, 0.38339, 0.10464, 0.00000, 1.00272, 1.00000, 1.50719, 0.54054, 0.20674, -0.02905  
 1.66100, 0.63566, 0.99803, 0.88818, 0.38322, 0.10436, 0.00000, 1.00267, 1.00000, 1.50719, 0.54054, 0.20616, -0.02913  
 1.66200, 0.63493, 0.99807, 0.88824, 0.38305, 0.10409, 0.00000, 1.00262, 1.00000, 1.50719, 0.54054, 0.20560, -0.02921  
 1.66300, 0.63421, 0.99812, 0.88830, 0.38288, 0.10383, 0.00000, 1.00257, 1.00000, 1.50719, 0.54054, 0.20506, -0.02929  
 1.66400, 0.63351, 0.99817, 0.88837, 0.38271, 0.10357, 0.00000, 1.00252, 1.00000, 1.50719, 0.54054, 0.20454, -0.02936  
 1.66500, 0.63283, 0.99821, 0.88843, 0.38253, 0.10333, 0.00000, 1.00248, 1.00000, 1.50719, 0.54054, 0.20403, -0.02943  
 1.66600, 0.63216, 0.99826, 0.88849, 0.38236, 0.10309, 0.00000, 1.00243, 1.00000, 1.50719, 0.54054, 0.20355, -0.02950  
 1.66700, 0.63151, 0.99830, 0.88855, 0.38219, 0.10286, 0.00000, 1.00239, 1.00000, 1.50719, 0.54054, 0.20307, -0.02957  
 1.66800, 0.63088, 0.99835, 0.88861, 0.38202, 0.10265, 0.00000, 1.00234, 1.00000, 1.50719, 0.54054, 0.20262, -0.02964  
 1.66900, 0.63027, 0.99839, 0.88868, 0.38185, 0.10243, 0.00000, 1.00230, 1.00000, 1.50719, 0.54054, 0.20218, -0.02970  
 1.67000, 0.62967, 0.99844, 0.88874, 0.38168, 0.10223, 0.00000, 1.00226, 1.00000, 1.50719, 0.54054, 0.20176, -0.02977  
 1.67100, 0.62909, 0.99848, 0.88880, 0.38150, 0.10204, 0.00000, 1.00222, 1.00000, 1.50719, 0.54054, 0.20136, -0.02983  
 1.67200, 0.62853, 0.99853, 0.88886, 0.38133, 0.10185, 0.00000, 1.00218, 1.00000, 1.50719, 0.54054, 0.20097, -0.02989  
 1.67300, 0.62798, 0.99858, 0.88893, 0.38116, 0.10167, 0.00000, 1.00214, 1.00000, 1.50719, 0.54054, 0.20061, -0.02995  
 1.67400, 0.62746, 0.99862, 0.88899, 0.38099, 0.10150, 0.00000, 1.00211, 1.00000, 1.50719, 0.54054, 0.20026, -0.03000  
 1.67500, 0.62695, 0.99867, 0.88905, 0.38081, 0.10134, 0.00000, 1.00207, 1.00000, 1.50719, 0.54054, 0.19992, -0.03006  
 1.67600, 0.62645, 0.99871, 0.88912, 0.38064, 0.10119, 0.00000, 1.00204, 1.00000, 1.50719, 0.54054, 0.19961, -0.03011  
 1.67700, 0.62598, 0.99876, 0.88918, 0.38047, 0.10105, 0.00000, 1.00201, 1.00000, 1.50719, 0.54054, 0.19931, -0.03016  
 1.67800, 0.62552, 0.99881, 0.88924, 0.38030, 0.10091, 0.00000, 1.00197, 1.00000, 1.50719, 0.54054, 0.19902, -0.03021  
 1.67900, 0.62508, 0.99885, 0.88930, 0.38012, 0.10079, 0.00000, 1.00195, 1.00000, 1.50719, 0.54054, 0.19876, -0.03026  
 1.68000, 0.62465, 0.99890, 0.88937, 0.37995, 0.10067, 0.00000, 1.00192, 1.00000, 1.50719, 0.54054, 0.19851, -0.03030  
 1.68100, 0.62425, 0.99895, 0.88943, 0.37978, 0.10056, 0.00000, 1.00189, 1.00000, 1.50719, 0.54054, 0.19828, -0.03035  
 1.68200, 0.62386, 0.99899, 0.88949, 0.37960, 0.10046, 0.00000, 1.00186, 1.00000, 1.50719, 0.54054, 0.19807, -0.03039  
 1.68300, 0.62349, 0.99904, 0.88956, 0.37943, 0.10036, 0.00000, 1.00184, 1.00000, 1.50719, 0.54054, 0.19787, -0.03043  
 1.68400, 0.62313, 0.99908, 0.88962, 0.37926, 0.10028, 0.00000, 1.00181, 1.00000, 1.50719, 0.54054, 0.19770, -0.03047  
 1.68500, 0.62280, 0.99913, 0.88968, 0.37909, 0.10020, 0.00000, 1.00179, 1.00000, 1.50719, 0.54054, 0.19753, -0.03051  
 1.68600, 0.62248, 0.99918, 0.88975, 0.37891, 0.10013, 0.00000, 1.00177, 1.00000, 1.50719, 0.54054, 0.19739, -0.03054  
 1.68700, 0.62218, 0.99922, 0.88981, 0.37874, 0.10007, 0.00000, 1.00175, 1.00000, 1.50719, 0.54054, 0.19726, -0.03057  
 1.68800, 0.62189, 0.99927, 0.88987, 0.37857, 0.10002, 0.00000, 1.00173, 1.00000, 1.50719, 0.54054, 0.19715, -0.03060  
 1.68900, 0.62163, 0.99932, 0.88993, 0.37840, 0.09998, 0.00000, 1.00172, 1.00000, 1.50719, 0.54054, 0.19706, -0.03063  
 1.69000, 0.62138, 0.99936, 0.89000, 0.37822, 0.09994, 0.00000, 1.00170, 1.00000, 1.50719, 0.54054, 0.19698, -0.03066  
 1.69100, 0.62115, 0.99941, 0.89006, 0.37805, 0.09992, 0.00000, 1.00169, 1.00000, 1.50719, 0.54054, 0.19693, -0.03069  
 1.69200, 0.62093, 0.99946, 0.89012, 0.37788, 0.09990, 0.00000, 1.00167, 1.00000, 1.50719, 0.54054, 0.19688, -0.03071  
 1.69300, 0.62074, 0.99950, 0.89019, 0.37771, 0.09989, 0.00000, 1.00166, 1.00000, 1.50719, 0.54054, 0.19686, -0.03073  
 1.69400, 0.62056, 0.99955, 0.89025, 0.37754, 0.09989, 0.00000, 1.00165, 1.00000, 1.50719, 0.54054, 0.19685, -0.03075  
 1.69500, 0.62039, 0.99959, 0.89031, 0.37736, 0.09990, 0.00000, 1.00164, 1.00000, 1.50719, 0.54054, 0.19686, -0.03077  
 1.69600, 0.62025, 0.99964, 0.89038, 0.37719, 0.09991, 0.00000, 1.00163, 1.00000, 1.50719, 0.54054, 0.19689, -0.03079  
 1.69700, 0.62012, 0.99969, 0.89044, 0.37702, 0.09994, 0.00000, 1.00163, 1.00000, 1.50719, 0.54054, 0.19693, -0.03080  
 1.69800, 0.62002, 0.99973, 0.89050, 0.37685, 0.09997, 0.00000, 1.00162, 1.00000, 1.50719, 0.54054, 0.19699, -0.03082  
 1.69900, 0.61992, 0.99978, 0.89057, 0.37668, 0.10001, 0.00000, 1.00162, 1.00000, 1.50719, 0.54054, 0.19707, -0.03083  
 1.70000, 0.61985, 0.99983, 0.89063, 0.37651, 0.10006, 0.00000, 1.00161, 1.00000, 1.50719, 0.54054, 0.19716, -0.03084  
 1.70100, 0.61979, 0.99987, 0.89069, 0.37634, 0.10011, 0.00000, 1.00161, 1.00000, 1.50719, 0.54054, 0.19727, -0.03085  
 1.70200, 0.61975, 0.99992, 0.89076, 0.37617, 0.10018, 0.00000, 1.00161, 1.00000, 1.50719, 0.54054, 0.19740, -0.03085  
 1.70300, 0.61973, 0.99997, 0.89082, 0.37600, 0.10025, 0.00000, 1.00161, 1.00000, 1.50719, 0.54054, 0.19755, -0.03086  
 1.70400, 0.61973, 1.00001, 0.89088, 0.37583, 0.10033, 0.00000, 1.00161, 1.00000, 1.50719, 0.54054, 0.19771, -0.03086  
 1.70500, 0.61974, 1.00006, 0.89094, 0.37566, 0.10042, 0.00000, 1.00162, 1.00000, 1.50719, 0.54054, 0.19789, -0.03086  
 1.70600, 0.61977, 1.00011, 0.89101, 0.37550, 0.10052, 0.00000, 1.00162, 1.00000, 1.50719, 0.54054, 0.19808, -0.03086  
 1.70700, 0.61982, 1.00015, 0.89107, 0.37533, 0.10063, 0.00000, 1.00163, 1.00000, 1.50719, 0.54054, 0.19830, -0.03085  
 1.70800, 0.61989, 1.00020, 0.89113, 0.37516, 0.10074, 0.00000, 1.00163, 1.00000, 1.50719, 0.54054, 0.19853, -0.03085  
 1.70900, 0.61997, 1.00024, 0.89120, 0.37499, 0.10086, 0.00000, 1.00164, 1.00000, 1.50719, 0.54054, 0.19877, -0.03084  
 1.71000, 0.62007, 1.00029, 0.89126, 0.37483, 0.10100, 0.00000, 1.00165, 1.00000, 1.50719, 0.54054, 0.19903, -0.03083  
 1.71100, 0.62019, 1.00034, 0.89132, 0.37466, 0.10113, 0.00000, 1.00166, 1.00000, 1.50719, 0.54054, 0.19931, -0.03082  
 1.71200, 0.62033, 1.00038, 0.89139, 0.37449, 0.10128, 0.00000, 1.00168, 1.00000, 1.50719, 0.54054, 0.19961, -0.03081  
 1.71300, 0.62048, 1.00043, 0.89145, 0.37433, 0.10144, 0.00000, 1.00169, 1.00000, 1.50719, 0.54054, 0.19992, -0.03080  
 1.71400, 0.62065, 1.00047, 0.89151, 0.37416, 0.10160, 0.00000, 1.00170, 1.00000, 1.50719, 0.54054, 0.20025, -0.03078  
 1.71500, 0.62084, 1.00052, 0.89157, 0.37400, 0.10177, 0.00000, 1.00172, 1.00000, 1.50719, 0.54054, 0.20060, -0.03076  
 1.71600, 0.62104, 1.00057, 0.89164, 0.37384, 0.10195, 0.00000, 1.00174, 1.00000, 1.50719, 0.54054, 0.20096, -0.03074  
 1.71700, 0.62126, 1.00061, 0.89170, 0.37367, 0.10214, 0.00000, 1.00176, 1.00000, 1.50719, 0.54054, 0.20134, -0.03072  
 1.71800, 0.62150, 1.00066, 0.89176, 0.37351, 0.10233, 0.00000, 1.00178, 1.00000, 1.50719, 0.54054, 0.20174, -0.03070  
 1.71900, 0.62176, 1.00070, 0.89182, 0.37335, 0.10254, 0.00000, 1.00180, 1.00000, 1.50719, 0.54054, 0.20215, -0.03067  
 1.72000, 0.62203, 1.00075, 0.89189, 0.37319, 0.10275, 0.00000, 1.00182, 1.00000, 1.50719, 0.54054, 0.20258, -0.03064  
 1.72100, 0.62232, 1.00079, 0.89195, 0.37302, 0.10297, 0.00000, 1.00184, 1.00000, 1.50719, 0.54054, 0.20302, -0.03061  
 1.72200, 0.62263, 1.00084, 0.89201, 0.37286, 0.10320, 0.00000, 1.00187, 1.00000, 1.50719, 0.54054, 0.20348, -0.03058  
 1.72300, 0.62296, 1.00089, 0.89207, 0.37270, 0.10343, 0.00000, 1.00190, 1.00000, 1.50719, 0.54054, 0.20396, -0.03055  
 1.72400, 0.62330, 1.00093, 0.89214, 0.37254, 0.10368, 0.00000, 1.00192, 1.00000, 1.50719, 0.54054, 0.20446, -0.03051  
 1.72500, 0.62366, 1.00098, 0.89220, 0.37238, 0.10393, 0.00000, 1.00195, 1.00000, 1.50719, 0.54054, 0.20497, -0.03048  
 1.72600, 0.62404, 1.00102, 0.89226, 0.37223, 0.10419, 0.00000, 1.00198, 1.00000, 1.50719, 0.54054, 0.20550, -0.03044  
 1.72700, 0.62443, 1.00107, 0.89232, 0.37207, 0.10446, 0.00000, 1.00201, 1.00000, 1.50719, 0.54054, 0.20604, -0.03040  
 1.72800, 0.62484, 1.00111, 0.89238, 0.37191, 0.10473, 0.00000, 1.00204, 1.00000, 1.50719, 0.54054, 0.20660, -0.03036  
 1.72900, 0.62527, 1.00116, 0.89245, 0.37175, 0.10502, 0.00000, 1.00208, 1.00000, 1.50719, 0.54054, 0.20717, -0.03031  
 1.73000, 0.62571, 1.00120, 0.89251, 0.37160, 0.10531, 0.00000, 1.00211, 1.00000, 1.50719, 0.54054, 0.20777, -0.03026  
 1.73100, 0.62618, 1.00125, 0.89257, 0.37144, 0.10561, 0.00000, 1.00215, 1.00000, 1.50719, 0.54054, 0.20837, -0.03022  
 1.73200, 0.62666, 1.00129, 0.89263, 0.37129, 0.10591, 0.00000, 1.00218, 1.00000, 1.50719, 0.54054, 0.20900, -0.03017  
 1.73300, 0.62715, 1.00134, 0.89269, 0.37114, 0.10623, 0.00000, 1.00222, 1.00000, 1.50719, 0.54054, 0.20964, -0.03011  
 1.73400, 0.62766, 1.00138, 0.89275, 0.37098, 0.10655, 0.00000, 1.00226, 1.00000, 1.50719, 0.54054, 0.21030, -0.03006  
 1.73500, 0.62819, 1.00143, 0.89282, 0.37083, 0.10688, 0.00000, 1.00230, 1.00000, 1.50719, 0.54054, 0.21097, -0.03000  
 1.73600, 0.62874, 1.00147, 0.89288, 0.37068, 0.10722, 0.00000, 1.00234, 1.00000, 1.50719, 0.54054, 0.21166, -0.02995  
 1.73700, 0.62930, 1.00152, 0.89294, 0.37053, 0.10757, 0.00000, 1.00239, 1.00000, 1.50719, 0.54054, 0.21236, -0.02989  
 1.73800, 0.62988, 1.00156, 0.89300, 0.37038, 0.10792, 0.00000, 1.00243, 1.00000, 1.50719, 0.54054, 0.21308, -0.02983  
 1.73900, 0.63048, 1.00160, 0.89306, 0.37023, 0.10828, 0.00000, 1.00248, 1.00000, 1.50719, 0.54054, 0.21382, -0.02976  
 1.74000, 0.63109, 1.00165, 0.89312, 0.37008, 0.10865, 0.00000, 1.00252, 1.00000, 1.50719, 0.54054, 0.21457, -0.02970  
 1.74100, 0.63172, 1.00169, 0.89318, 0.36993, 0.10903, 0.00000, 1.00257, 1.00000, 1.50719, 0.54054, 0.21534, -0.02963  
 1.74200, 0.63237, 1.00174, 0.89324, 0.36979, 0.10941, 0.00000, 1.00262, 1.00000, 1.50719, 0.54054, 0.21613, -0.02956  
 1.74300, 0.63303, 1.00178, 0.89330, 0.36964, 0.10981, 0.00000, 1.00267, 1.00000, 1.50719, 0.54054, 0.21693, -0.02949  
 1.74400, 0.63371, 1.00182, 0.89336, 0.36950, 0.11021, 0.00000, 1.00272, 1.00000, 1.50719, 0.54054, 0.21774, -0.02941  
 1.74500, 0.63440, 1.00187, 0.89343, 0.36935, 0.11062, 0.00000, 1.00277, 1.00000, 1.50719, 0.54054, 0.21857, -0.02934  
 1.74600, 0.63512, 1.00191, 0.89349, 0.36921, 0.11103, 0.00000, 1.00282, 1.00000, 1.50719, 0.54054, 0.21942, -0.02926  
 1.74700, 0.63584, 1.00195, 0.89355, 0.36907, 0.11145, 0.00000, 1.00288, 1.00000, 1.50719, 0.54054, 0.22028, -0.02918  
 1.74800, 0.63659, 1.00200, 0.89361, 0.36893, 0.11188, 0.00000, 1.00293, 1.00000, 1.50719, 0.54054, 0.22116, -0.02910  
 1.74900, 0.63735, 1.00204, 0.89367, 0.36878, 0.11232, 0.00000, 1.00299, 1.00000, 1.50719, 0.54054, 0.22205, -0.02902  
 1.75000, 0.63813, 1.00208, 0.89373, 0.36864, 0.11277, 0.00000, 1.00304, 1.00000, 1.50719, 0.54054, 0.22296, -0.02893  
 1.75100, 0.63892, 1.00213, 0.89379, 0.36851, 0.11322, 0.00000, 1.00310, 1.00000, 1.50719, 0.54054, 0.22389, -0.02885  
 1.75200, 0.63973, 1.00217, 0.89385, 0.36837, 0.11368, 0.00000, 1.00316, 1.00000, 1.50719, 0.54054, 0.22483, -0.02876  
 1.75300, 0.64056, 1.00221, 0.89391, 0.36823, 0.11415, 0.00000, 1.00322, 1.00000, 1.50719, 0.54054, 0.22578, -0.02867  
 1.75400, 0.64140, 1.00225, 0.89396, 0.36810, 0.11463, 0.00000, 1.00328, 1.00000, 1.50719, 0.54054, 0.22675, -0.02857  
 1.75500, 0.64225, 1.00230, 0.89402, 0.36796, 0.11511, 0.00000, 1.00334, 1.00000, 1.50719, 0.54054, 0.22774, -0.02848  
 1.75600, 0.64313, 1.00234, 0.89408, 0.36783, 0.11560, 0.00000, 1.00341, 1.00000, 1.50719, 0.54054, 0.22874, -0.02838  
 1.75700, 0.64402, 1.00238, 0.89414, 0.36769, 0.11610, 0.00000, 1.00347, 1.00000, 1.50719, 0.54054, 0.22976, -0.02828  
 1.75800, 0.64492, 1.00242, 0.89420, 0.36756, 0.11660, 0.00000, 1.00353, 1.00000, 1.50719, 0.54054, 0.23079, -0.02818  
 1.75900, 0.64584, 1.00246, 0.89426, 0.36743, 0.11711, 0.00000, 1.00360, 1.00000, 1.50719, 0.54054, 0.23184, -0.02808  
 1.76000, 0.64678, 1.00251, 0.89432, 0.36730, 0.11763, 0.00000, 1.00367, 1.00000, 1.50719, 0.54054, 0.23290, -0.02797  
 1.76100, 0.64773, 1.00255, 0.89438, 0.36717, 0.11816, 0.00000, 1.00373, 1.00000, 1.50719, 0.54054, 0.23398, -0.02786  
 1.76200, 0.64870, 1.00259, 0.89444, 0.36704, 0.11870, 0.00000, 1.00380, 1.00000, 1.50719, 0.54054, 0.23507, -0.02776  
 1.76300, 0.64968, 1.00263, 0.89449, 0.36692, 0.11924, 0.00000, 1.00387, 1.00000, 1.50719, 0.54054, 0.23617, -0.02764  
 1.76400, 0.65068, 1.00267, 0.89455, 0.36679, 0.11979, 0.00000, 1.00394, 1.00000, 1.50719, 0.54054, 0.23730, -0.02753  
 1.76500, 0.65170, 1.00271, 0.89461, 0.36667, 0.12034, 0.00000, 1.00401, 1.00000, 1.50719, 0.54054, 0.23843, -0.02742  
 1.76600, 0.65273, 1.00275, 0.89467, 0.36654, 0.12090, 0.00000, 1.00409, 1.00000, 1.50719, 0.54054, 0.23958, -0.02730  
 1.76700, 0.65377, 1.00279, 0.89472, 0.36642, 0.12147, 0.00000, 1.00416, 1.00000, 1.50719, 0.54054, 0.24075, -0.02718  
 1.76800, 0.65483, 1.00283, 0.89478, 0.36630, 0.12205, 0.00000, 1.00423, 1.00000, 1.50719, 0.54054, 0.24193, -0.02706  
 1.76900, 0.65591, 1.00287, 0.89484, 0.36618, 0.12264, 0.00000, 1.00431, 1.00000, 1.50719, 0.54054, 0.24313, -0.02693  
 1.77000, 0.65700, 1.00291, 0.89490, 0.36606, 0.12323, 0.00000, 1.00438, 1.00000, 1.50719, 0.54054, 0.24434, -0.02681  
 1.77100, 0.65811, 1.00295, 0.89495, 0.36594, 0.12383, 0.00000, 1.00446, 1.00000, 1.50719, 0.54054, 0.24556, -0.02668  
 1.77200, 0.65923, 1.00299, 0.89501, 0.36582, 0.12443, 0.00000, 1.00454, 1.00000, 1.50719, 0.54054, 0.24680, -0.02655  
 1.77300, 0.66036, 1.00303, 0.89507, 0.36571, 0.12504, 0.00000, 1.00462, 1.00000, 1.50719, 0.54054, 0.24806, -0.02642  
 1.77400, 0.66151, 1.00307, 0.89512, 0.36559, 0.12566, 0.00000, 1.00469, 1.00000, 1.50719, 0.54054, 0.24932, -0.02628  
 1.77500, 0.66268, 1.00311, 0.89518, 0.36548, 0.12629, 0.00000, 1.00477, 1.00000, 1.50719, 0.54054, 0.25061, -0.02615  
 1.77600, 0.66386, 1.00315, 0.89524, 0.36537, 0.12692, 0.00000, 1.00485, 1.00000, 1.50719, 0.54054, 0.25190, -0.02601  
 1.77700, 0.66506, 1.00319, 0.89529, 0.36526, 0.12756, 0.00000, 1.00494, 1.00000, 1.50719, 0.54054, 0.25321, -0.02587  
 1.77800, 0.66627, 1.00323, 0.89535, 0.36515, 0.12821, 0.00000, 1.00502, 1.00000, 1.50719, 0.54054, 0.25454, -0.02573  
 1.77900, 0.66749, 1.00327, 0.89540, 0.36504, 0.12886, 0.00000, 1.00510, 1.00000, 1.50719, 0.54054, 0.25588, -0.02558  
 1.78000, 0.66873, 1.00331, 0.89546, 0.36493, 0.12952, 0.00000, 1.00518, 1.00000, 1.50719, 0.54054, 0.25723, -0.02544  
 1.78100, 0.66998, 1.00334, 0.89551, 0.36482, 0.13019, 0.00000, 1.00527, 1.00000, 1.50719, 0.54054, 0.25860, -0.02529  
 1.78200, 0.67125, 1.00338, 0.89557, 0.36472, 0.13087, 0.00000, 1.00535, 1.00000, 1.50719, 0.54054, 0.25998, -0.02514  
 1.78300, 0.67253, 1.00342, 0.89562, 0.36462, 0.13155, 0.00000, 1.00544, 1.00000, 1.50719, 0.54054, 0.26138, -0.02499  
 1.78400, 0.67383, 1.00346, 0.89568, 0.36451, 0.13223, 0.00000, 1.00552, 1.00000, 1.50719, 0.54054, 0.26278, -0.02483  
 1.78500, 0.67514, 1.00349, 0.89573, 0.36441, 0.13293, 0.00000, 1.00561, 1.00000, 1.50719, 0.54054, 0.26421, -0.02467  
 1.78600, 0.67646, 1.00353, 0.89579, 0.36431, 0.13363, 0.00000, 1.00570, 1.00000, 1.50719, 0.54054, 0.26564, -0.02451  
 1.78700, 0.67780, 1.00357, 0.89584, 0.36421, 0.13434, 0.00000, 1.00578, 1.00000, 1.50719, 0.54054, 0.26709, -0.02435  
 1.78800, 0.67915, 1.00361, 0.89589, 0.36412, 0.13505, 0.00000, 1.00587, 1.00000, 1.50719, 0.54054, 0.26856, -0.02419  
 1.78900, 0.68052, 1.00364, 0.89595, 0.36402, 0.13577, 0.00000, 1.00596, 1.00000, 1.50719, 0.54054, 0.27004, -0.02402  
 1.79000, 0.68190, 1.00368, 0.89600, 0.36392, 0.13650, 0.00000, 1.00605, 1.00000, 1.50719, 0.54054, 0.27153, -0.02386  
 1.79100, 0.68329, 1.00372, 0.89605, 0.36383, 0.13723, 0.00000, 1.00614, 1.00000, 1.50719, 0.54054, 0.27303, -0.02369  
 1.79200, 0.68470, 1.00375, 0.89611, 0.36374, 0.13797, 0.00000, 1.00623, 1.00000, 1.50719, 0.54054, 0.27455, -0.02352  
 1.79300, 0.68612, 1.00379, 0.89616, 0.36365, 0.13872, 0.00000, 1.00632, 1.00000, 1.50719, 0.54054, 0.27608, -0.02334  
 1.79400, 0.68756, 1.00382, 0.89621, 0.36356, 0.13947, 0.00000, 1.00641, 1.00000, 1.50719, 0.54054, 0.27762, -0.02317  
 1.79500, 0.68900, 1.00386, 0.89627, 0.36347, 0.14023, 0.00000, 1.00651, 1.00000, 1.50719, 0.54054, 0.27918, -0.02299  
 1.79600, 0.69047, 1.00389, 0.89632, 0.36338, 0.14100, 0.00000, 1.00660, 1.00000, 1.50719, 0.54054, 0.28075, -0.02281  
 1.79700, 0.69194, 1.00393, 0.89637, 0.36330, 0.14177, 0.00000, 1.00669, 1.00000, 1.50719, 0.54054, 0.28234, -0.02262  
 1.79800, 0.69343, 1.00396, 0.89642, 0.36321, 0.14255, 0.00000, 1.00679, 1.00000, 1.50719, 0.54054, 0.28393, -0.02244  
 1.79900, 0.69493, 1.00400, 0.89647, 0.36313, 0.14333, 0.00000, 1.00688, 1.00000, 1.50719, 0.54054, 0.28554, -0.02225  
 1.80000, 0.69644, 1.00403, 0.89652, 0.36305, 0.14412, 0.00000, 1.00697, 1.00000, 1.50719, 0.54054, 0.28716, -0.02206  
 1.80100, 0.69797, 1.00407, 0.89658, 0.36297, 0.14492, 0.00000, 1.00707, 1.00000, 1.50719, 0.54054, 0.28880, -0.02187  
 1.80200, 0.69951, 1.00410, 0.89663, 0.36289, 0.14572, 0.00000, 1.00717, 1.00000, 1.50719, 0.54054, 0.29045, -0.02168  
 1.80300, 0.70106, 1.00413, 0.89668, 0.36281, 0.14653, 0.00000, 1.00726, 1.00000, 1.50719, 0.54054, 0.29211, -0.02148  
 1.80400, 0.70262, 1.00417, 0.89673, 0.36274, 0.14734, 0.00000, 1.00736, 1.00000, 1.50719, 0.54054, 0.29378, -0.02129  
 1.80500, 0.70420, 1.00420, 0.89678, 0.36266, 0.14817, 0.00000, 1.00745, 1.00000, 1.50719, 0.54054, 0.29547, -0.02109  
 1.80600, 0.70579, 1.00423, 0.89683, 0.36259, 0.14899, 0.00000, 1.00755, 1.00000, 1.50719, 0.54054, 0.29716, -0.02089  
 1.80700, 0.70739, 1.00427, 0.89688, 0.36252, 0.14983, 0.00000, 1.00765, 1.00000, 1.50719, 0.54054, 0.29887, -0.02068  
 1.80800, 0.70901, 1.00430, 0.89693, 0.36245, 0.15066, 0.00000, 1.00774, 1.00000, 1.50719, 0.54054, 0.30060, -0.02048  
 1.80900, 0.71063, 1.00433, 0.89698, 0.36238, 0.15151, 0.00000, 1.00784, 1.00000, 1.50719, 0.54054, 0.30233, -0.02027  
 1.81000, 0.71227, 1.00436, 0.89702, 0.36231, 0.15236, 0.00000, 1.00794, 1.00000, 1.50719, 0.54054, 0.30408, -0.02006  
 1.81100, 0.71392, 1.00439, 0.89707, 0.36224, 0.15322, 0.00000, 1.00804, 1.00000, 1.50719, 0.54054, 0.30584, -0.01984  
 1.81200, 0.71559, 1.00443, 0.89712, 0.36218, 0.15408, 0.00000, 1.00814, 1.00000, 1.50719, 0.54054, 0.30761, -0.01963  
 1.81300, 0.71726, 1.00446, 0.89717, 0.36212, 0.15495, 0.00000, 1.00824, 1.00000, 1.50719, 0.54054, 0.30939, -0.01941  
 1.81400, 0.71895, 1.00449, 0.89722, 0.36205, 0.15582, 0.00000, 1.00833, 1.00000, 1.50719, 0.54054, 0.31118, -0.01919  
 1.81500, 0.72065, 1.00452, 0.89727, 0.36199, 0.15670, 0.00000, 1.00843, 1.00000, 1.50719, 0.54054, 0.31299, -0.01897  
 1.81600, 0.72236, 1.00455, 0.89731, 0.36193, 0.15759, 0.00000, 1.00853, 1.00000, 1.50719, 0.54054, 0.31481, -0.01875  
 1.81700, 0.72408, 1.00458, 0.89736, 0.36188, 0.15848, 0.00000, 1.00863, 1.00000, 1.50719, 0.54054, 0.31664, -0.01852  
 1.81800, 0.72581, 1.00461, 0.89741, 0.36182, 0.15937, 0.00000, 1.00873, 1.00000, 1.50719, 0.54054, 0.31848, -0.01830  
 1.81900, 0.72755, 1.00464, 0.89745, 0.36177, 0.16027, 0.00000, 1.00883, 1.00000, 1.50719, 0.54054, 0.32033, -0.01807  
 1.82000, 0.72931, 1.00467, 0.89750, 0.36171, 0.16118, 0.00000, 1.00893, 1.00000, 1.50719, 0.54054, 0.32219, -0.01784  
 1.82100, 0.73107, 1.00470, 0.89755, 0.36166, 0.16209, 0.00000, 1.00903, 1.00000, 1.50719, 0.54054, 0.32407, -0.01760  
 1.82200, 0.73285, 1.00473, 0.89759, 0.36161, 0.16301, 0.00000, 1.00913, 1.00000, 1.50719, 0.54054, 0.32596, -0.01737  
 1.82300, 0.73464, 1.00476, 0.89764, 0.36156, 0.16394, 0.00000, 1.00923, 1.00000, 1.50719, 0.54054, 0.32785, -0.01713  
 1.82400, 0.73644, 1.00479, 0.89768, 0.36151, 0.16486, 0.00000, 1.00933, 1.00000, 1.50719, 0.54054, 0.32976, -0.01689  
