time, 		delta, omega, eq_t, ed_t, vm, vr, vr2, vf, theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref
 6.40500, 0.95108, 0.99816, 0.95757, 0.40277, 1.05695, 0.45004, -0.14814, 1.42561, 0.28227, 0.00000, 1.05692, 1.00000, 1.42561, 0.54054, 0.60271, 0.10024, 1.06115  
 6.40600, 0.95038, 0.99815, 0.95755, 0.40280, 1.05694, 0.45004, -0.14814, 1.42554, 0.28186, 0.00000, 1.05691, 1.00000, 1.42554, 0.54054, 0.60187, 0.10012, 1.06115  
 6.40700, 0.94969, 0.99814, 0.95753, 0.40283, 1.05694, 0.45004, -0.14813, 1.42548, 0.28146, 0.00000, 1.05691, 1.00000, 1.42548, 0.54054, 0.60103, 0.09999, 1.06115  
 6.40800, 0.94899, 0.99814, 0.95750, 0.40285, 1.05694, 0.45004, -0.14813, 1.42541, 0.28105, 0.00000, 1.05691, 1.00000, 1.42541, 0.54054, 0.60019, 0.09986, 1.06115  
 6.40900, 0.94828, 0.99813, 0.95748, 0.40288, 1.05694, 0.45005, -0.14812, 1.42534, 0.28064, 0.00000, 1.05690, 1.00000, 1.42534, 0.54054, 0.59934, 0.09973, 1.06115  
 6.41000, 0.94757, 0.99812, 0.95746, 0.40291, 1.05694, 0.45006, -0.14812, 1.42528, 0.28023, 0.00000, 1.05690, 1.00000, 1.42528, 0.54054, 0.59849, 0.09959, 1.06115  
 6.41100, 0.94686, 0.99811, 0.95744, 0.40293, 1.05694, 0.45007, -0.14811, 1.42521, 0.27982, 0.00000, 1.05689, 1.00000, 1.42521, 0.54054, 0.59764, 0.09946, 1.06115  
 6.41200, 0.94615, 0.99810, 0.95742, 0.40296, 1.05693, 0.45008, -0.14810, 1.42515, 0.27941, 0.00000, 1.05688, 1.00000, 1.42515, 0.54054, 0.59678, 0.09933, 1.06115  
 6.41300, 0.94543, 0.99810, 0.95740, 0.40298, 1.05693, 0.45010, -0.14810, 1.42508, 0.27900, 0.00000, 1.05688, 1.00000, 1.42508, 0.54054, 0.59593, 0.09920, 1.06115  
 6.41400, 0.94471, 0.99809, 0.95738, 0.40301, 1.05693, 0.45011, -0.14809, 1.42501, 0.27858, 0.00000, 1.05687, 1.00000, 1.42501, 0.54054, 0.59507, 0.09907, 1.06115  
 6.41500, 0.94399, 0.99808, 0.95736, 0.40303, 1.05692, 0.45013, -0.14809, 1.42495, 0.27816, 0.00000, 1.05687, 1.00000, 1.42495, 0.54054, 0.59420, 0.09893, 1.06115  
 6.41600, 0.94327, 0.99807, 0.95734, 0.40305, 1.05692, 0.45016, -0.14808, 1.42488, 0.27775, 0.00000, 1.05686, 1.00000, 1.42488, 0.54054, 0.59334, 0.09880, 1.06115  
 6.41700, 0.94254, 0.99807, 0.95731, 0.40308, 1.05692, 0.45018, -0.14808, 1.42482, 0.27733, 0.00000, 1.05685, 1.00000, 1.42482, 0.54054, 0.59247, 0.09866, 1.06115  
 6.41800, 0.94181, 0.99806, 0.95729, 0.40310, 1.05692, 0.45021, -0.14807, 1.42475, 0.27691, 0.00000, 1.05685, 1.00000, 1.42475, 0.54054, 0.59160, 0.09853, 1.06115  
 6.41900, 0.94108, 0.99805, 0.95727, 0.40312, 1.05691, 0.45024, -0.14807, 1.42469, 0.27649, 0.00000, 1.05684, 1.00000, 1.42469, 0.54054, 0.59072, 0.09839, 1.06115  
 6.42000, 0.94034, 0.99805, 0.95725, 0.40314, 1.05691, 0.45028, -0.14806, 1.42462, 0.27607, 0.00000, 1.05683, 1.00000, 1.42462, 0.54054, 0.58984, 0.09826, 1.06115  
 6.42100, 0.93961, 0.99804, 0.95723, 0.40316, 1.05690, 0.45031, -0.14805, 1.42456, 0.27564, 0.00000, 1.05682, 1.00000, 1.42456, 0.54054, 0.58897, 0.09812, 1.06115  
 6.42200, 0.93887, 0.99803, 0.95721, 0.40318, 1.05690, 0.45035, -0.14805, 1.42449, 0.27522, 0.00000, 1.05682, 1.00000, 1.42449, 0.54054, 0.58808, 0.09799, 1.06115  
 6.42300, 0.93813, 0.99803, 0.95719, 0.40320, 1.05690, 0.45040, -0.14804, 1.42443, 0.27480, 0.00000, 1.05681, 1.00000, 1.42443, 0.54054, 0.58720, 0.09785, 1.06115  
 6.42400, 0.93738, 0.99802, 0.95717, 0.40322, 1.05689, 0.45044, -0.14804, 1.42436, 0.27437, 0.00000, 1.05680, 1.00000, 1.42436, 0.54054, 0.58631, 0.09771, 1.06115  
 6.42500, 0.93663, 0.99802, 0.95715, 0.40324, 1.05689, 0.45049, -0.14803, 1.42430, 0.27394, 0.00000, 1.05679, 1.00000, 1.42430, 0.54054, 0.58543, 0.09758, 1.06115  
 6.42600, 0.93588, 0.99801, 0.95713, 0.40326, 1.05688, 0.45055, -0.14803, 1.42424, 0.27352, 0.00000, 1.05678, 1.00000, 1.42424, 0.54054, 0.58454, 0.09744, 1.06115  
 6.42700, 0.93513, 0.99800, 0.95712, 0.40328, 1.05688, 0.45060, -0.14802, 1.42417, 0.27309, 0.00000, 1.05678, 1.00000, 1.42417, 0.54054, 0.58364, 0.09730, 1.06115  
 6.42800, 0.93438, 0.99800, 0.95710, 0.40329, 1.05687, 0.45067, -0.14801, 1.42411, 0.27266, 0.00000, 1.05677, 1.00000, 1.42411, 0.54054, 0.58275, 0.09716, 1.06115  
 6.42900, 0.93362, 0.99799, 0.95708, 0.40331, 1.05687, 0.45073, -0.14801, 1.42404, 0.27223, 0.00000, 1.05676, 1.00000, 1.42404, 0.54054, 0.58185, 0.09703, 1.06115  
 6.43000, 0.93286, 0.99799, 0.95706, 0.40333, 1.05686, 0.45080, -0.14800, 1.42398, 0.27180, 0.00000, 1.05675, 1.00000, 1.42398, 0.54054, 0.58095, 0.09689, 1.06115  
 6.43100, 0.93210, 0.99798, 0.95704, 0.40334, 1.05686, 0.45087, -0.14800, 1.42392, 0.27136, 0.00000, 1.05674, 1.00000, 1.42392, 0.54054, 0.58005, 0.09675, 1.06115  
 6.43200, 0.93134, 0.99798, 0.95702, 0.40336, 1.05685, 0.45094, -0.14799, 1.42385, 0.27093, 0.00000, 1.05673, 1.00000, 1.42385, 0.54054, 0.57915, 0.09661, 1.06115  
 6.43300, 0.93058, 0.99797, 0.95700, 0.40337, 1.05684, 0.45102, -0.14799, 1.42379, 0.27050, 0.00000, 1.05672, 1.00000, 1.42379, 0.54054, 0.57825, 0.09647, 1.06115  
 6.43400, 0.92981, 0.99797, 0.95698, 0.40339, 1.05684, 0.45110, -0.14798, 1.42373, 0.27006, 0.00000, 1.05671, 1.00000, 1.42373, 0.54054, 0.57734, 0.09633, 1.06115  
 6.43500, 0.92904, 0.99796, 0.95697, 0.40340, 1.05683, 0.45119, -0.14798, 1.42367, 0.26963, 0.00000, 1.05670, 1.00000, 1.42367, 0.54054, 0.57644, 0.09619, 1.06115  
 6.43600, 0.92828, 0.99796, 0.95695, 0.40341, 1.05682, 0.45128, -0.14797, 1.42361, 0.26919, 0.00000, 1.05669, 1.00000, 1.42361, 0.54054, 0.57553, 0.09605, 1.06115  
 6.43700, 0.92750, 0.99795, 0.95693, 0.40343, 1.05682, 0.45138, -0.14796, 1.42354, 0.26876, 0.00000, 1.05668, 1.00000, 1.42354, 0.54054, 0.57462, 0.09591, 1.06115  
 6.43800, 0.92673, 0.99795, 0.95691, 0.40344, 1.05681, 0.45148, -0.14796, 1.42348, 0.26832, 0.00000, 1.05667, 1.00000, 1.42348, 0.54054, 0.57370, 0.09577, 1.06115  
 6.43900, 0.92596, 0.99794, 0.95689, 0.40345, 1.05680, 0.45158, -0.14795, 1.42342, 0.26788, 0.00000, 1.05665, 1.00000, 1.42342, 0.54054, 0.57279, 0.09563, 1.06115  
 6.44000, 0.92518, 0.99794, 0.95688, 0.40346, 1.05679, 0.45169, -0.14795, 1.42336, 0.26744, 0.00000, 1.05664, 1.00000, 1.42336, 0.54054, 0.57188, 0.09548, 1.06115  
 6.44100, 0.92440, 0.99793, 0.95686, 0.40347, 1.05679, 0.45180, -0.14794, 1.42330, 0.26700, 0.00000, 1.05663, 1.00000, 1.42330, 0.54054, 0.57096, 0.09534, 1.06115  
 6.44200, 0.92362, 0.99793, 0.95684, 0.40348, 1.05678, 0.45191, -0.14794, 1.42324, 0.26657, 0.00000, 1.05662, 1.00000, 1.42324, 0.54054, 0.57004, 0.09520, 1.06115  
 6.44300, 0.92284, 0.99793, 0.95682, 0.40349, 1.05677, 0.45204, -0.14793, 1.42318, 0.26613, 0.00000, 1.05661, 1.00000, 1.42318, 0.54054, 0.56912, 0.09506, 1.06115  
 6.44400, 0.92206, 0.99792, 0.95681, 0.40350, 1.05676, 0.45216, -0.14792, 1.42312, 0.26569, 0.00000, 1.05659, 1.00000, 1.42312, 0.54054, 0.56820, 0.09492, 1.06115  
 6.44500, 0.92127, 0.99792, 0.95679, 0.40351, 1.05675, 0.45229, -0.14792, 1.42306, 0.26525, 0.00000, 1.05658, 1.00000, 1.42306, 0.54054, 0.56728, 0.09477, 1.06115  
 6.44600, 0.92049, 0.99791, 0.95677, 0.40351, 1.05675, 0.45243, -0.14791, 1.42300, 0.26480, 0.00000, 1.05657, 1.00000, 1.42300, 0.54054, 0.56636, 0.09463, 1.06115  
 6.44700, 0.91970, 0.99791, 0.95676, 0.40352, 1.05674, 0.45257, -0.14791, 1.42294, 0.26436, 0.00000, 1.05656, 1.00000, 1.42294, 0.54054, 0.56544, 0.09449, 1.06115  
 6.44800, 0.91891, 0.99791, 0.95674, 0.40353, 1.05673, 0.45271, -0.14790, 1.42288, 0.26392, 0.00000, 1.05654, 1.00000, 1.42288, 0.54054, 0.56451, 0.09435, 1.06115  
 6.44900, 0.91812, 0.99790, 0.95672, 0.40353, 1.05672, 0.45286, -0.14790, 1.42283, 0.26348, 0.00000, 1.05653, 1.00000, 1.42283, 0.54054, 0.56359, 0.09420, 1.06115  
 6.45000, 0.91733, 0.99790, 0.95671, 0.40354, 1.05671, 0.45301, -0.14789, 1.42277, 0.26304, 0.00000, 1.05652, 1.00000, 1.42277, 0.54054, 0.56266, 0.09406, 1.06115  
 6.45100, 0.91654, 0.99790, 0.95669, 0.40355, 1.05670, 0.45317, -0.14789, 1.42271, 0.26259, 0.00000, 1.05650, 1.00000, 1.42271, 0.54054, 0.56174, 0.09392, 1.06115  
 6.45200, 0.91575, 0.99790, 0.95668, 0.40355, 1.05669, 0.45333, -0.14788, 1.42265, 0.26215, 0.00000, 1.05649, 1.00000, 1.42265, 0.54054, 0.56081, 0.09377, 1.06115  
 6.45300, 0.91496, 0.99789, 0.95666, 0.40355, 1.05668, 0.45350, -0.14787, 1.42260, 0.26171, 0.00000, 1.05647, 1.00000, 1.42260, 0.54054, 0.55988, 0.09363, 1.06115  
 6.45400, 0.91416, 0.99789, 0.95665, 0.40356, 1.05667, 0.45368, -0.14787, 1.42254, 0.26126, 0.00000, 1.05646, 1.00000, 1.42254, 0.54054, 0.55895, 0.09349, 1.06115  
 6.45500, 0.91337, 0.99789, 0.95663, 0.40356, 1.05666, 0.45385, -0.14786, 1.42249, 0.26082, 0.00000, 1.05644, 1.00000, 1.42249, 0.54054, 0.55802, 0.09334, 1.06115  
 6.45600, 0.91257, 0.99789, 0.95661, 0.40356, 1.05665, 0.45404, -0.14786, 1.42243, 0.26038, 0.00000, 1.05643, 1.00000, 1.42243, 0.54054, 0.55709, 0.09320, 1.06115  
 6.45700, 0.91177, 0.99788, 0.95660, 0.40357, 1.05664, 0.45423, -0.14785, 1.42238, 0.25993, 0.00000, 1.05641, 1.00000, 1.42238, 0.54054, 0.55616, 0.09305, 1.06115  
 6.45800, 0.91097, 0.99788, 0.95658, 0.40357, 1.05662, 0.45442, -0.14785, 1.42232, 0.25949, 0.00000, 1.05640, 1.00000, 1.42232, 0.54054, 0.55523, 0.09291, 1.06115  
 6.45900, 0.91018, 0.99788, 0.95657, 0.40357, 1.05661, 0.45462, -0.14784, 1.42227, 0.25905, 0.00000, 1.05638, 1.00000, 1.42227, 0.54054, 0.55430, 0.09277, 1.06115  
 6.46000, 0.90938, 0.99788, 0.95655, 0.40357, 1.05660, 0.45483, -0.14784, 1.42222, 0.25860, 0.00000, 1.05637, 1.00000, 1.42222, 0.54054, 0.55337, 0.09262, 1.06115  
 6.46100, 0.90858, 0.99788, 0.95654, 0.40357, 1.05659, 0.45504, -0.14783, 1.42216, 0.25816, 0.00000, 1.05635, 1.00000, 1.42216, 0.54054, 0.55244, 0.09248, 1.06115  
 6.46200, 0.90777, 0.99788, 0.95653, 0.40357, 1.05658, 0.45525, -0.14782, 1.42211, 0.25771, 0.00000, 1.05633, 1.00000, 1.42211, 0.54054, 0.55151, 0.09233, 1.06115  
 6.46300, 0.90697, 0.99787, 0.95651, 0.40357, 1.05657, 0.45547, -0.14782, 1.42206, 0.25727, 0.00000, 1.05632, 1.00000, 1.42206, 0.54054, 0.55058, 0.09219, 1.06115  
 6.46400, 0.90617, 0.99787, 0.95650, 0.40356, 1.05655, 0.45570, -0.14781, 1.42201, 0.25683, 0.00000, 1.05630, 1.00000, 1.42201, 0.54054, 0.54965, 0.09205, 1.06115  
 6.46500, 0.90537, 0.99787, 0.95648, 0.40356, 1.05654, 0.45593, -0.14781, 1.42196, 0.25638, 0.00000, 1.05628, 1.00000, 1.42196, 0.54054, 0.54872, 0.09190, 1.06115  
 6.46600, 0.90457, 0.99787, 0.95647, 0.40356, 1.05653, 0.45617, -0.14780, 1.42191, 0.25594, 0.00000, 1.05627, 1.00000, 1.42191, 0.54054, 0.54778, 0.09176, 1.06115  
 6.46700, 0.90376, 0.99787, 0.95645, 0.40356, 1.05651, 0.45641, -0.14780, 1.42186, 0.25550, 0.00000, 1.05625, 1.00000, 1.42186, 0.54054, 0.54685, 0.09161, 1.06115  
 6.46800, 0.90296, 0.99787, 0.95644, 0.40355, 1.05650, 0.45666, -0.14779, 1.42181, 0.25505, 0.00000, 1.05623, 1.00000, 1.42181, 0.54054, 0.54592, 0.09147, 1.06115  
 6.46900, 0.90216, 0.99787, 0.95643, 0.40355, 1.05649, 0.45691, -0.14778, 1.42176, 0.25461, 0.00000, 1.05621, 1.00000, 1.42176, 0.54054, 0.54499, 0.09132, 1.06115  
 6.47000, 0.90135, 0.99787, 0.95641, 0.40354, 1.05647, 0.45717, -0.14778, 1.42171, 0.25417, 0.00000, 1.05619, 1.00000, 1.42171, 0.54054, 0.54406, 0.09118, 1.06115  
 6.47100, 0.90055, 0.99787, 0.95640, 0.40354, 1.05646, 0.45744, -0.14777, 1.42167, 0.25372, 0.00000, 1.05618, 1.00000, 1.42167, 0.54054, 0.54313, 0.09104, 1.06115  
 6.47200, 0.89974, 0.99787, 0.95639, 0.40353, 1.05644, 0.45771, -0.14777, 1.42162, 0.25328, 0.00000, 1.05616, 1.00000, 1.42162, 0.54054, 0.54220, 0.09089, 1.06115  
 6.47300, 0.89894, 0.99787, 0.95637, 0.40352, 1.05643, 0.45798, -0.14776, 1.42157, 0.25284, 0.00000, 1.05614, 1.00000, 1.42157, 0.54054, 0.54127, 0.09075, 1.06115  
 6.47400, 0.89814, 0.99787, 0.95636, 0.40352, 1.05642, 0.45827, -0.14776, 1.42153, 0.25240, 0.00000, 1.05612, 1.00000, 1.42153, 0.54054, 0.54034, 0.09060, 1.06115  
 6.47500, 0.89733, 0.99787, 0.95635, 0.40351, 1.05640, 0.45855, -0.14775, 1.42148, 0.25196, 0.00000, 1.05610, 1.00000, 1.42148, 0.54054, 0.53941, 0.09046, 1.06115  
 6.47600, 0.89653, 0.99787, 0.95634, 0.40350, 1.05639, 0.45885, -0.14775, 1.42144, 0.25152, 0.00000, 1.05608, 1.00000, 1.42144, 0.54054, 0.53848, 0.09031, 1.06115  
 6.47700, 0.89572, 0.99787, 0.95632, 0.40349, 1.05637, 0.45915, -0.14774, 1.42140, 0.25107, 0.00000, 1.05606, 1.00000, 1.42140, 0.54054, 0.53756, 0.09017, 1.06115  
 6.47800, 0.89492, 0.99787, 0.95631, 0.40348, 1.05636, 0.45945, -0.14773, 1.42135, 0.25063, 0.00000, 1.05604, 1.00000, 1.42135, 0.54054, 0.53663, 0.09003, 1.06115  
 6.47900, 0.89411, 0.99787, 0.95630, 0.40347, 1.05634, 0.45976, -0.14773, 1.42131, 0.25020, 0.00000, 1.05602, 1.00000, 1.42131, 0.54054, 0.53571, 0.08988, 1.06115  
 6.48000, 0.89331, 0.99787, 0.95629, 0.40346, 1.05632, 0.46008, -0.14772, 1.42127, 0.24976, 0.00000, 1.05600, 1.00000, 1.42127, 0.54054, 0.53478, 0.08974, 1.06115  
 6.48100, 0.89251, 0.99787, 0.95628, 0.40345, 1.05631, 0.46040, -0.14772, 1.42123, 0.24932, 0.00000, 1.05598, 1.00000, 1.42123, 0.54054, 0.53386, 0.08960, 1.06115  
 6.48200, 0.89170, 0.99787, 0.95626, 0.40344, 1.05629, 0.46073, -0.14771, 1.42119, 0.24888, 0.00000, 1.05596, 1.00000, 1.42119, 0.54054, 0.53293, 0.08945, 1.06115  
 6.48300, 0.89090, 0.99787, 0.95625, 0.40343, 1.05627, 0.46106, -0.14771, 1.42115, 0.24844, 0.00000, 1.05594, 1.00000, 1.42115, 0.54054, 0.53201, 0.08931, 1.06115  
 6.48400, 0.89010, 0.99787, 0.95624, 0.40342, 1.05626, 0.46140, -0.14770, 1.42111, 0.24800, 0.00000, 1.05592, 1.00000, 1.42111, 0.54054, 0.53109, 0.08917, 1.06115  
 6.48500, 0.88930, 0.99787, 0.95623, 0.40341, 1.05624, 0.46175, -0.14770, 1.42108, 0.24757, 0.00000, 1.05590, 1.00000, 1.42108, 0.54054, 0.53017, 0.08902, 1.06115  
 6.48600, 0.88850, 0.99788, 0.95622, 0.40339, 1.05622, 0.46210, -0.14769, 1.42104, 0.24713, 0.00000, 1.05588, 1.00000, 1.42104, 0.54054, 0.52925, 0.08888, 1.06115  
 6.48700, 0.88770, 0.99788, 0.95621, 0.40338, 1.05621, 0.46246, -0.14768, 1.42100, 0.24670, 0.00000, 1.05586, 1.00000, 1.42100, 0.54054, 0.52833, 0.08874, 1.06115  
 6.48800, 0.88690, 0.99788, 0.95620, 0.40337, 1.05619, 0.46282, -0.14768, 1.42097, 0.24626, 0.00000, 1.05584, 1.00000, 1.42097, 0.54054, 0.52742, 0.08859, 1.06115  
 6.48900, 0.88610, 0.99788, 0.95619, 0.40335, 1.05617, 0.46319, -0.14767, 1.42094, 0.24583, 0.00000, 1.05581, 1.00000, 1.42094, 0.54054, 0.52650, 0.08845, 1.06115  
 6.49000, 0.88530, 0.99788, 0.95617, 0.40333, 1.05615, 0.46356, -0.14767, 1.42090, 0.24540, 0.00000, 1.05579, 1.00000, 1.42090, 0.54054, 0.52559, 0.08831, 1.06115  
 6.49100, 0.88450, 0.99788, 0.95616, 0.40332, 1.05613, 0.46394, -0.14766, 1.42087, 0.24496, 0.00000, 1.05577, 1.00000, 1.42087, 0.54054, 0.52468, 0.08817, 1.06115  
 6.49200, 0.88370, 0.99789, 0.95615, 0.40330, 1.05612, 0.46433, -0.14766, 1.42084, 0.24453, 0.00000, 1.05575, 1.00000, 1.42084, 0.54054, 0.52377, 0.08802, 1.06115  
 6.49300, 0.88291, 0.99789, 0.95614, 0.40329, 1.05610, 0.46472, -0.14765, 1.42081, 0.24410, 0.00000, 1.05572, 1.00000, 1.42081, 0.54054, 0.52286, 0.08788, 1.06115  
 6.49400, 0.88211, 0.99789, 0.95613, 0.40327, 1.05608, 0.46512, -0.14764, 1.42078, 0.24367, 0.00000, 1.05570, 1.00000, 1.42078, 0.54054, 0.52195, 0.08774, 1.06115  
 6.49500, 0.88132, 0.99789, 0.95612, 0.40325, 1.05606, 0.46552, -0.14764, 1.42075, 0.24324, 0.00000, 1.05568, 1.00000, 1.42075, 0.54054, 0.52104, 0.08760, 1.06115  
 6.49600, 0.88053, 0.99790, 0.95611, 0.40323, 1.05604, 0.46593, -0.14763, 1.42072, 0.24281, 0.00000, 1.05566, 1.00000, 1.42072, 0.54054, 0.52014, 0.08746, 1.06115  
 6.49700, 0.87973, 0.99790, 0.95610, 0.40321, 1.05602, 0.46635, -0.14763, 1.42069, 0.24239, 0.00000, 1.05563, 1.00000, 1.42069, 0.54054, 0.51924, 0.08732, 1.06115  
 6.49800, 0.87894, 0.99790, 0.95609, 0.40319, 1.05600, 0.46677, -0.14762, 1.42067, 0.24196, 0.00000, 1.05561, 1.00000, 1.42067, 0.54054, 0.51834, 0.08718, 1.06115  
 6.49900, 0.87815, 0.99791, 0.95608, 0.40317, 1.05598, 0.46720, -0.14762, 1.42064, 0.24154, 0.00000, 1.05559, 1.00000, 1.42064, 0.54054, 0.51744, 0.08704, 1.06115  
 6.50000, 0.87736, 0.99791, 0.95608, 0.40315, 1.05596, 0.46763, -0.14761, 1.42062, 0.24111, 0.00000, 1.05556, 1.00000, 1.42062, 0.54054, 0.51654, 0.08690, 1.06115  
 6.50100, 0.87658, 0.99791, 0.95607, 0.40313, 1.05594, 0.46807, -0.14761, 1.42059, 0.24069, 0.00000, 1.05554, 1.00000, 1.42059, 0.54054, 0.51564, 0.08676, 1.06115  
 6.50200, 0.87579, 0.99792, 0.95606, 0.40311, 1.05592, 0.46851, -0.14760, 1.42057, 0.24027, 0.00000, 1.05551, 1.00000, 1.42057, 0.54054, 0.51475, 0.08662, 1.06115  
 6.50300, 0.87500, 0.99792, 0.95605, 0.40309, 1.05590, 0.46896, -0.14759, 1.42055, 0.23984, 0.00000, 1.05549, 1.00000, 1.42055, 0.54054, 0.51386, 0.08648, 1.06115  
 6.50400, 0.87422, 0.99792, 0.95604, 0.40307, 1.05588, 0.46942, -0.14759, 1.42053, 0.23942, 0.00000, 1.05546, 1.00000, 1.42053, 0.54054, 0.51297, 0.08634, 1.06115  
 6.50500, 0.87344, 0.99793, 0.95603, 0.40305, 1.05586, 0.46988, -0.14758, 1.42051, 0.23900, 0.00000, 1.05544, 1.00000, 1.42051, 0.54054, 0.51208, 0.08620, 1.06115  
 6.50600, 0.87266, 0.99793, 0.95602, 0.40302, 1.05584, 0.47034, -0.14758, 1.42049, 0.23859, 0.00000, 1.05542, 1.00000, 1.42049, 0.54054, 0.51120, 0.08606, 1.06115  
 6.50700, 0.87188, 0.99793, 0.95601, 0.40300, 1.05582, 0.47081, -0.14757, 1.42048, 0.23817, 0.00000, 1.05539, 1.00000, 1.42048, 0.54054, 0.51032, 0.08592, 1.06115  
 6.50800, 0.87110, 0.99794, 0.95601, 0.40297, 1.05580, 0.47129, -0.14757, 1.42046, 0.23775, 0.00000, 1.05537, 1.00000, 1.42046, 0.54054, 0.50944, 0.08578, 1.06115  
 6.50900, 0.87032, 0.99794, 0.95600, 0.40295, 1.05577, 0.47177, -0.14756, 1.42044, 0.23734, 0.00000, 1.05534, 1.00000, 1.42044, 0.54054, 0.50856, 0.08564, 1.06115  
 6.51000, 0.86955, 0.99795, 0.95599, 0.40292, 1.05575, 0.47226, -0.14756, 1.42043, 0.23693, 0.00000, 1.05532, 1.00000, 1.42043, 0.54054, 0.50768, 0.08551, 1.06115  
 6.51100, 0.86878, 0.99795, 0.95598, 0.40290, 1.05573, 0.47276, -0.14755, 1.42042, 0.23651, 0.00000, 1.05529, 1.00000, 1.42042, 0.54054, 0.50681, 0.08537, 1.06115  
 6.51200, 0.86801, 0.99796, 0.95597, 0.40287, 1.05571, 0.47325, -0.14755, 1.42041, 0.23610, 0.00000, 1.05526, 1.00000, 1.42041, 0.54054, 0.50594, 0.08523, 1.06115  
 6.51300, 0.86724, 0.99796, 0.95597, 0.40285, 1.05569, 0.47376, -0.14754, 1.42039, 0.23569, 0.00000, 1.05524, 1.00000, 1.42039, 0.54054, 0.50507, 0.08510, 1.06115  
 6.51400, 0.86647, 0.99797, 0.95596, 0.40282, 1.05566, 0.47427, -0.14753, 1.42038, 0.23529, 0.00000, 1.05521, 1.00000, 1.42038, 0.54054, 0.50421, 0.08496, 1.06115  
 6.51500, 0.86570, 0.99797, 0.95595, 0.40279, 1.05564, 0.47478, -0.14753, 1.42038, 0.23488, 0.00000, 1.05519, 1.00000, 1.42038, 0.54054, 0.50334, 0.08482, 1.06115  
 6.51600, 0.86494, 0.99798, 0.95594, 0.40276, 1.05562, 0.47530, -0.14752, 1.42037, 0.23447, 0.00000, 1.05516, 1.00000, 1.42037, 0.54054, 0.50248, 0.08469, 1.06115  
 6.51700, 0.86418, 0.99798, 0.95594, 0.40273, 1.05560, 0.47583, -0.14752, 1.42036, 0.23407, 0.00000, 1.05513, 1.00000, 1.42036, 0.54054, 0.50163, 0.08455, 1.06115  
 6.51800, 0.86342, 0.99799, 0.95593, 0.40270, 1.05557, 0.47636, -0.14751, 1.42036, 0.23367, 0.00000, 1.05511, 1.00000, 1.42036, 0.54054, 0.50077, 0.08442, 1.06115  
 6.51900, 0.86266, 0.99799, 0.95592, 0.40268, 1.05555, 0.47689, -0.14751, 1.42035, 0.23326, 0.00000, 1.05508, 1.00000, 1.42035, 0.54054, 0.49992, 0.08428, 1.06115  
 6.52000, 0.86190, 0.99800, 0.95592, 0.40265, 1.05553, 0.47743, -0.14750, 1.42035, 0.23286, 0.00000, 1.05505, 1.00000, 1.42035, 0.54054, 0.49907, 0.08415, 1.06115  
 6.52100, 0.86115, 0.99800, 0.95591, 0.40262, 1.05550, 0.47798, -0.14750, 1.42035, 0.23247, 0.00000, 1.05503, 1.00000, 1.42035, 0.54054, 0.49823, 0.08401, 1.06115  
 6.52200, 0.86040, 0.99801, 0.95590, 0.40258, 1.05548, 0.47853, -0.14749, 1.42035, 0.23207, 0.00000, 1.05500, 1.00000, 1.42035, 0.54054, 0.49738, 0.08388, 1.06115  
 6.52300, 0.85965, 0.99802, 0.95590, 0.40255, 1.05545, 0.47908, -0.14748, 1.42035, 0.23167, 0.00000, 1.05497, 1.00000, 1.42035, 0.54054, 0.49654, 0.08375, 1.06115  
 6.52400, 0.85890, 0.99802, 0.95589, 0.40252, 1.05543, 0.47964, -0.14748, 1.42035, 0.23128, 0.00000, 1.05495, 1.00000, 1.42035, 0.54054, 0.49571, 0.08361, 1.06115  
 6.52500, 0.85816, 0.99803, 0.95589, 0.40249, 1.05541, 0.48021, -0.14747, 1.42035, 0.23089, 0.00000, 1.05492, 1.00000, 1.42035, 0.54054, 0.49487, 0.08348, 1.06115  
 6.52600, 0.85741, 0.99803, 0.95588, 0.40246, 1.05538, 0.48078, -0.14747, 1.42036, 0.23049, 0.00000, 1.05489, 1.00000, 1.42036, 0.54054, 0.49404, 0.08335, 1.06115  
 6.52700, 0.85667, 0.99804, 0.95587, 0.40242, 1.05536, 0.48135, -0.14746, 1.42036, 0.23011, 0.00000, 1.05487, 1.00000, 1.42036, 0.54054, 0.49321, 0.08322, 1.06115  
 6.52800, 0.85594, 0.99805, 0.95587, 0.40239, 1.05533, 0.48193, -0.14746, 1.42037, 0.22972, 0.00000, 1.05484, 1.00000, 1.42037, 0.54054, 0.49239, 0.08309, 1.06115  
 6.52900, 0.85520, 0.99805, 0.95586, 0.40236, 1.05531, 0.48251, -0.14745, 1.42038, 0.22933, 0.00000, 1.05481, 1.00000, 1.42038, 0.54054, 0.49157, 0.08296, 1.06115  
 6.53000, 0.85447, 0.99806, 0.95586, 0.40232, 1.05528, 0.48310, -0.14745, 1.42039, 0.22895, 0.00000, 1.05478, 1.00000, 1.42039, 0.54054, 0.49075, 0.08283, 1.06115  
 6.53100, 0.85374, 0.99807, 0.95585, 0.40229, 1.05526, 0.48369, -0.14744, 1.42040, 0.22856, 0.00000, 1.05475, 1.00000, 1.42040, 0.54054, 0.48994, 0.08270, 1.06115  
